Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,FofatoMonoPotasico (Lbs),Admin_FofatoMonoPotasico_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
1,1,39449,,6.115500610374084,,3.278326492118643,,4.3456462292809155,,3.9814177836965308,,8.206734271623953,,49.733586341463415,,20.019999999999996,,244.5669733573947
2,8,39456,,6.115500610374084,,3.278326492118643,,4.3456462292809155,,3.9814177836965308,,8.206734271623953,,49.733586341463415,,20.019999999999996,,244.5669733573947
3,15,39463,,10.702126068154646,,5.737071361207626,,7.6048809012416045,,6.96748112146893,,14.36178497534192,,89.5206507317073,,20.019999999999996,,386.0496783608066
4,22,39470,,24.462002441496335,,13.113305968474572,,17.382584917123662,,15.925671134786123,,32.82693708649581,,119.36021658536585,,20.019999999999996,,806.9169282783594
5,29,39477,,29.048627899276898,,15.572050837563555,,20.64181958908435,,18.91173447255852,,38.98198779021378,,119.36021658536585,,20.019999999999996,,946.8081507061613
6,36,39484,,38.22187881483802,,20.48954057574152,,27.160288933005727,,24.883861148103318,,51.29208919764971,,169.09477951219515,,20.019999999999996,,1228.5799780788388
7,43,39491,,35.86965184992032,,22.948285444830503,,30.419523604966418,,27.86992448587572,,57.44713990136768,,169.09477951219515,,20.019999999999996,,1340.3688481947129
8,50,39498,,40.40209165483492,,20.89933138725635,,54.067794154628785,,42.30256395177564,,87.1965516360045,,228.774887804878,,20.019999999999996,,1823.7553955804838
9,57,39505,,40.40209165483492,,20.89933138725635,,54.067794154628785,,42.30256395177564,,87.1965516360045,,228.774887804878,,20.019999999999996,,1823.7553955804838
10,64,39512,,36.89136275049354,,20.89933138725635,,54.067794154628785,,42.30256395177564,,87.1965516360045,,288.4559726829268,,20.019999999999996,,1811.9241869130228
11,71,39519,,36.89136275049354,,20.89933138725635,,54.067794154628785,,42.30256395177564,,87.1965516360045,,288.4559726829268,,20.019999999999996,,1811.9241869130228
12,78,39526,,36.89136275049354,,20.89933138725635,,54.067794154628785,,42.30256395177564,,87.1965516360045,,288.4559726829268,,20.019999999999996,,1811.9241869130228
13,85,39533,,36.89136275049354,,20.89933138725635,,54.067794154628785,,42.30256395177564,,87.1965516360045,,348.13608097560973,,20.019999999999996,,1814.3113912447302
14,92,39540,,36.89136275049354,,20.89933138725635,,54.067794154628785,,42.30256395177564,,87.1965516360045,,348.13608097560973,,20.019999999999996,,1814.3113912447302
