Semana (Semana),DDT (DDT),FECHA,FECHA (Cambios),Urea (Lbs),Urea (Cambios),DAP 18-46-0 (Lbs),DAP 18-46-0 (Cambios),Kcl Soluble (Lbs),Kcl Soluble (Cambios),Sulfato de Magnesio (Lbs),Sulfato de Magnesio (Cambios),Nitrato de Calcio (Lbs),Nitrato de Calcio (Cambios),Solubor (Gramos),Solubor (Cambios),Melaza (Lts),Melaza (Cambios),Admin_Costo / Aplicación (Costo / Aplicación)
24,164,39978,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
25,171,39985,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
26,178,39992,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
27,185,39999,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
28,192,40006,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
29,199,40013,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
30,206,40020,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
31,213,40027,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
32,220,40034,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
33,227,40041,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
34,234,40048,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
35,241,40055,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
36,248,40062,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
37,255,40069,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
38,262,40076,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
39,269,40083,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
40,276,40090,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
41,283,40097,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
42,290,40104,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
43,297,40111,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
44,304,40118,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
45,311,40125,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
46,318,40132,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
47,325,40139,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
48,332,40146,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
49,339,40153,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
50,346,40160,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
51,353,40167,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
52,360,40174,,12.616382381451272,,3.5138581739130426,,27.368407733333335,,17.565478208928877,,36.2070046014714,,609.2381417073171,,20.019999999999996,,983.3966379377814
