Semana (Semana),DDT (DDT),FECHA,FECHA (Cambios),Nitrato de Amonio (Lbs),Nitrato de Amonio (Cambios),DAP 18-46-0 (Lbs),DAP 18-46-0 (Cambios),Kcl Soluble (Lbs),Kcl Soluble (Cambios),Sulfato de Magnesio (Lbs),Sulfato de Magnesio (Cambios),Nitrato de Calcio (Lbs),Nitrato de Calcio (Cambios),Solubor (Gramos),Solubor (Cambios),Melaza (Lts),Melaza (Cambios),Admin_Costo / Aplicación (Costo / Aplicación)
26,176,39511,,6.763850154630764,,5.4896580869565215,,13.500153333333333,,10.830765690884752,,17.860012852162964,,348.13608097560973,,20.019999999999996,,265.6128579808833
27,183,39518,,7.743364492757985,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,285.3659491375403
28,190,39525,,7.743364492757985,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,285.3659491375403
29,197,39532,,6.16017068828875,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,280.29972896323875
30,204,39539,,6.16017068828875,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,280.29972896323875
31,211,39546,,6.16017068828875,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,280.29972896323875
32,218,39553,,3.785379981584901,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,272.70039870178647
33,225,39560,,3.785379981584901,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,272.70039870178647
34,232,39567,,3.785379981584901,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,272.70039870178647
35,239,39574,,3.785379981584901,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,272.70039870178647
36,246,39581,,3.785379981584901,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,272.70039870178647
37,253,39588,,3.785379981584901,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,272.70039870178647
38,260,39595,,3.785379981584901,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,272.70039870178647
39,267,39602,,3.785379981584901,,5.4896580869565215,,14.861513333333331,,11.92294374374708,,19.66102255154074,,348.13608097560973,,20.019999999999996,,272.70039870178647
40,274,39609,,2.471738909896348,,5.4896580869565215,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,277.9889264263155
41,281,39616,,2.471738909896348,,5.4896580869565215,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,277.9889264263155
42,288,39623,,2.471738909896348,,5.4896580869565215,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,277.9889264263155
43,295,39630,,0.8057100169238578,,5.4896580869565215,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,272.65763396880357
44,302,39637,,0.8057100169238578,,5.4896580869565215,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,272.65763396880357
45,309,39644,,0.8057100169238578,,5.4896580869565215,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,272.65763396880357
46,316,39651,,0.0,,5.4896580869565215,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,270.0793619146472
47,323,39658,,0.0,,5.4896580869565215,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,270.0793619146472
48,330,39665,,0.9080881726439695,,3.74878852173913,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,267.2403745018905
49,337,39672,,1.8434807748503286,,2.007918956521739,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,264.48876126373347
50,344,39679,,1.8434807748503286,,2.007918956521739,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,264.48876126373347
51,351,39686,,1.8434807748503286,,2.007918956521739,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,264.48876126373347
52,358,39693,,1.8434807748503286,,2.007918956521739,,15.63909013333333,,12.546770149234911,,20.689716915126517,,348.13608097560973,,20.019999999999996,,264.48876126373347
