Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,CaO,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,1.0,1,0.9,0.9,0.99,0.16943938764509292,0.58937373,5.0926,3.0568400000000002,0.4000000000000001,0.5
,2.0,1,0.9,0.9,0.99,0.16943938764509292,0.58937373,5.0926,3.0568400000000002,0.4000000000000001,0.5
,3.0,1,0.9,0.9,0.99,0.16943938764509292,0.58937373,5.0926,3.0568400000000002,0.4000000000000001,0.5
,4.0,1,0.9,0.9,0.99,0.16943938764509292,0.58937373,5.0926,3.0568400000000002,0.4000000000000001,0.5
,5.0,1,0.9,0.9,0.99,0.16943938764509292,0.58937373,5.0926,3.0568400000000002,0.4000000000000001,0.5
,6.0,1,0.9,0.9,0.99,0.16943938764509292,0.58937373,5.0926,3.0568400000000002,0.4000000000000001,0.5
,7.0,1,0.9,0.9,0.99,0.16943938764509292,0.58937373,5.0926,3.0568400000000002,0.4000000000000001,0.5
,8.0,2,0.9,0.9,0.99,0.16943938764509292,0.58937373,5.0926,3.0568400000000002,0.4000000000000001,0.5
,9.0,2,0.9,0.9,0.99,0.16943938764509292,0.58937373,5.0926,3.0568400000000002,0.4000000000000001,0.5
,10.0,2,0.9,0.9,0.99,0.16943938764509292,0.58937373,5.0926,3.0568400000000002,0.4000000000000001,0.5
,11.0,2,0.9,0.9,0.99,0.16943938764509292,0.58937373,9.1667,3.0568400000000002,0.4000000000000001,0.5
,12.0,2,0.9,0.9,0.99,0.16943938764509292,0.58937373,9.1667,3.0568400000000002,0.4000000000000001,0.5
,13.0,2,0.9,0.9,0.99,0.16943938764509292,0.58937373,9.1667,3.0568400000000002,0.4000000000000001,0.5
,14.0,2,0.9,0.9,0.99,0.16943938764509292,0.58937373,9.1667,3.0568400000000002,0.4000000000000001,0.5
,15.0,3,0.9,0.9,0.99,0.16943938764509292,0.58937373,9.1667,3.0568400000000002,0.4000000000000001,0.5
,16.0,3,0.9,0.9,0.99,0.16943938764509292,0.58937373,9.1667,3.0568400000000002,0.4000000000000001,0.5
,17.0,3,0.9,0.9,0.99,0.16943938764509292,0.58937373,9.1667,3.0568400000000002,0.4000000000000001,0.5
,18.0,3,0.9,0.9,0.99,0.16943938764509292,0.58937373,12.2222,3.0568400000000002,0.4000000000000001,0.5
,19.0,3,0.9,0.9,0.99,0.16943938764509292,0.58937373,12.2222,3.0568400000000002,0.4000000000000001,0.5
,20.0,3,0.9,0.9,0.99,0.16943938764509292,0.58937373,12.2222,3.0568400000000002,0.4000000000000001,0.5
,21.0,3,0.9,0.9,0.99,0.16943938764509292,0.58937373,12.2222,3.0568400000000002,0.4000000000000001,0.5
,22.0,4,0.9,0.9,0.99,0.16943938764509292,0.58937373,12.2222,3.0568400000000002,0.4000000000000001,0.5
