Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,FofatoMonoPotasico (Lbs),Admin_FofatoMonoPotasico_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
1,1,39412,,6.727281343352906,,6.0217849999999995,,3.0126584354228365,,3.711302111849201,,7.64995584195761,,49.733586341463415,,20.019999999999996,,265.5924240348903
2,8,39419,,6.727281343352906,,6.0217849999999995,,3.0126584354228365,,3.711302111849201,,7.64995584195761,,49.733586341463415,,20.019999999999996,,265.5924240348903
3,15,39426,,10.173322717789363,,8.0651725,,6.246465943818774,,6.248114211145697,,12.87898327063343,,89.5206507317073,,20.019999999999996,,385.9787563015926
4,22,39433,,10.85700715765611,,10.108559999999997,,5.815470143682309,,6.668010304405465,,13.744497980791914,,119.36021658536585,,20.019999999999996,,422.434948209659
5,29,39440,,16.297645208444177,,10.108559999999997,,13.813648051866961,,11.288032010221318,,23.2675604998836,,119.36021658536585,,20.019999999999996,,602.3567888111704
6,36,39447,,28.00471895129685,,12.466684999999998,,26.514844961610628,,19.396554527748744,,39.98132761804921,,169.09477951219515,,20.019999999999996,,949.803670572503
7,43,39454,,29.534388473846676,,12.466684999999998,,28.349008395788236,,20.45603019523082,,42.165181647606516,,169.09477951219515,,20.019999999999996,,992.2059578006524
8,50,39461,,31.891628615847885,,10.249808711835,,32.4317074155151,,22.088695640966613,,45.530528414902065,,228.774887804878,,20.019999999999996,,1040.2512412105136
9,57,39468,,31.891628615847885,,10.249808711835,,32.4317074155151,,22.088695640966613,,45.530528414902065,,228.774887804878,,20.019999999999996,,1040.2512412105136
10,64,39475,,31.891628615847885,,10.249808711835,,32.4317074155151,,22.088695640966613,,45.530528414902065,,288.4559726829268,,20.019999999999996,,1042.6384846056355
11,71,39482,,31.891628615847885,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,288.4559726829268,,20.019999999999996,,1027.4332148670153
12,78,39489,,31.891628615847885,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,288.4559726829268,,20.019999999999996,,1027.4332148670153
13,85,39496,,31.891628615847885,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,348.13608097560973,,20.019999999999996,,1029.8204191987227
14,92,39503,,31.891628615847885,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,348.13608097560973,,20.019999999999996,,1029.8204191987227
15,99,39510,,31.891628615847885,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,348.13608097560973,,20.019999999999996,,1029.8204191987227
16,106,39517,,31.891628615847885,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,348.13608097560973,,20.019999999999996,,1029.8204191987227
17,113,39524,,31.891628615847885,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,348.13608097560973,,20.019999999999996,,1029.8204191987227
18,120,39531,,27.817936884362496,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,348.13608097560973,,20.019999999999996,,1013.3219676862068
19,127,39538,,27.817936884362496,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,348.13608097560973,,20.019999999999996,,1013.3219676862068
20,134,39545,,27.817936884362496,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,348.13608097560973,,20.019999999999996,,1013.3219676862068
21,141,39552,,27.817936884362496,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,348.13608097560973,,20.019999999999996,,1013.3219676862068
22,148,39559,,27.817936884362496,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,348.13608097560973,,20.019999999999996,,1013.3219676862068
23,155,39566,,27.817936884362496,,8.537374999999999,,33.40208651888827,,22.088695640966613,,45.530528414902065,,348.13608097560973,,20.019999999999996,,1013.3219676862068
