Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,1.0,1,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,5.0926,3.2,0.4,0.5
,2.0,1,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,5.0926,3.2,0.4,0.5
,3.0,1,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,5.0926,3.2,0.4,0.5
,4.0,1,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,5.0926,3.2,0.4,0.5
,5.0,1,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,5.0926,3.2,0.4,0.5
,6.0,1,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,5.0926,3.2,0.4,0.5
,7.0,1,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,5.0926,3.2,0.4,0.5
,8.0,2,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,5.0926,3.2,0.4,0.5
,9.0,2,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,5.0926,3.2,0.4,0.5
,10.0,2,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,5.0926,3.2,0.4,0.5
,11.0,2,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,9.1667,3.2,0.4,0.5
,12.0,2,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,9.1667,3.2,0.4,0.5
,13.0,2,2.463526758351762,0.9534883428571429,2.588646203,0.4430491186526413,1.5410909780933812,9.1667,3.2,0.4,0.5
