Semana (Semana),DDT (DDT),FECHA,FECHA (Cambios),Nitrato de Amonio (Lbs),Nitrato de Amonio (Cambios),DAP 18-46-0 (Lbs),DAP 18-46-0 (Cambios),Kcl Soluble (Lbs),Kcl Soluble (Cambios),Sulfato de Magnesio (Lbs),Sulfato de Magnesio (Cambios),Nitrato de Calcio (Lbs),Nitrato de Calcio (Cambios),Solubor (Gramos),Solubor (Cambios),Melaza (Lts),Melaza (Cambios),Admin_Costo / Aplicación (Costo / Aplicación)
1,1,39336,,12.339445409359387,,3.734548208695652,,14.552184313333331,,11.674778404118022,,19.25179606823065,,174.06755219512195,,20.019999999999996,,285.00488160796084
2,8,39343,,12.339445409359387,,3.734548208695652,,14.552184313333331,,11.674778404118022,,19.25179606823065,,253.64168097560975,,20.019999999999996,,287.5194240774243
3,15,39350,,12.339445409359387,,3.734548208695652,,14.552184313333331,,11.674778404118022,,19.25179606823065,,373.00140926829266,,20.019999999999996,,291.29119149147306
4,22,39357,,11.269903477107599,,5.725084582608695,,14.552184313333331,,11.674778404118022,,19.25179606823065,,417.7607580487805,,20.019999999999996,,295.85182276364384
5,29,39364,,16.099862110153712,,8.178692260869566,,20.78883473333334,,16.67825486302575,,27.502565811758075,,492.36260243902444,,20.019999999999996,,397.89520510750515
6,36,39371,,16.099862110153712,,8.178692260869566,,20.78883473333334,,16.67825486302575,,27.502565811758075,,591.831728292683,,20.019999999999996,,401.03842948448073
7,43,39378,,16.099862110153712,,8.178692260869566,,20.78883473333334,,16.67825486302575,,27.502565811758075,,651.5118365853659,,20.019999999999996,,402.92432090652954
8,50,39385,,14.67507209847299,,10.830384782608693,,20.78883473333334,,16.67825486302575,,27.502565811758075,,800.7121073170731,,20.019999999999996,,411.8303067460123
9,57,39392,,22.01260814770949,,16.24557717391304,,31.183252099999994,,25.01738229453862,,41.253848717637105,,830.5526497560975,,20.019999999999996,,581.0121699644817
10,64,39399,,22.01260814770949,,16.24557717391304,,31.183252099999994,,25.01738229453862,,41.253848717637105,,1009.595904390244,,20.019999999999996,,586.6699368109207
11,71,39406,,22.998699028955436,,14.410352478260867,,31.183252099999994,,25.01738229453862,,41.253848717637105,,1009.595904390244,,20.019999999999996,,583.7691861352556
12,78,39413,,22.998699028955436,,14.410352478260867,,31.183252099999994,,25.01738229453862,,41.253848717637105,,1128.9561209756096,,20.019999999999996,,587.5409689793531
13,85,39420,,27.598438834746517,,17.29242297391304,,37.419902519999994,,30.02085875344635,,49.50461846116454,,1218.4762834146343,,20.019999999999996,,690.7329972237311
14,92,39427,,32.63170427726425,,17.29242297391304,,42.52548300000001,,34.11691192628697,,56.25904048431334,,1218.4762834146343,,20.019999999999996,,769.16523182394
15,99,39434,,32.63170427726425,,17.29242297391304,,42.52548300000001,,34.11691192628697,,56.25904048431334,,1218.4762834146343,,20.019999999999996,,769.16523182394
16,106,39441,,32.63170427726425,,17.29242297391304,,42.52548300000001,,34.11691192628697,,56.25904048431334,,1218.4762834146343,,20.019999999999996,,769.16523182394
17,113,39448,,36.257449196960266,,19.213803304347824,,47.25053666666666,,37.907679918096626,,62.510044982570385,,1218.4762834146343,,20.019999999999996,,844.7887186314996
18,120,39455,,36.257449196960266,,19.213803304347824,,47.25053666666666,,37.907679918096626,,62.510044982570385,,1218.4762834146343,,20.019999999999996,,844.7887186314996
19,127,39462,,34.4597386747099,,19.213803304347824,,47.25053666666666,,37.907679918096626,,62.510044982570385,,1218.4762834146343,,20.019999999999996,,839.0360449602985
20,134,39469,,33.74065446580975,,19.213803304347824,,47.25053666666666,,37.907679918096626,,62.510044982570385,,1218.4762834146343,,20.019999999999996,,836.7349754918181
21,141,39476,,33.74065446580975,,19.213803304347824,,47.25053666666666,,37.907679918096626,,62.510044982570385,,1218.4762834146343,,20.019999999999996,,836.7349754918181
22,148,39483,,31.94294394355937,,19.213803304347824,,47.25053666666666,,37.907679918096626,,62.510044982570385,,1218.4762834146343,,20.019999999999996,,830.9823018206167
23,155,39490,,31.22385973465922,,19.213803304347824,,47.25053666666666,,37.907679918096626,,62.510044982570385,,1218.4762834146343,,20.019999999999996,,828.6812323521364
24,162,39497,,31.22385973465922,,19.213803304347824,,47.25053666666666,,37.907679918096626,,62.510044982570385,,1218.4762834146343,,20.019999999999996,,828.6812323521364
25,169,39504,,25.830728167908113,,19.213803304347824,,47.25053666666666,,37.907679918096626,,62.510044982570385,,1218.4762834146343,,20.019999999999996,,811.4232113385327
