Semana,DDT,FECHA,Admin_col_3_Cambios,Urea (Lbs),Admin_Urea_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl (Lbs),Admin_Kcl_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
2,1,39815,,0,,96.8888120869565,,51.698031875,,33.180616906653384,,68.39385382677361,,421.72728585365854,,19.74,,2602.5354802294078
4,15,39829,,58.8071423683627,,86.50221950543475,,166.84947125000002,,107.08663726328611,,220.73332260188613,,779.7025565853658,,19.74,,5920.920563967587
6,29,39843,,78.51694242226245,,103.20136637771736,,237.35005875000004,,152.33503262169256,,314.001996501025,,1069.0307736585369,,19.74,,8126.168215717227
8,43,39857,,110.90115191943038,,98.30461262771735,,307.8477675,,197.5815803526853,,407.2668619610501,,1431.913119512195,,19.74,,10157.51472601498
10,57,39871,,90.49061178091354,,88.00166024999999,,333.69606375,,214.17142689915855,,441.46283676465845,,1814.4122107317069,,19.74,,10600.356031977446
12,71,39885,,59.05441555049909,,88.00166024999999,,333.69606375,,214.17142689915855,,441.46283676465845,,2108.642206829268,,19.74,,10407.789956323657
14,85,39899,,24.90423774136505,,44.000830125,,166.84803187499998,,107.08571344957932,,220.73141838232914,,1201.434657073171,,19.74,,5207.366215087919
