Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,FofatoMonoPotasico (Lbs),Admin_FofatoMonoPotasico_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
2,1,39449,,85.21022306951036,,50.12700000000001,,62.96597999999997,,58.64353686192545,,120.87953335235557,,427.70923317073175,,20.019999999999996,,3832.1362987906155
4,15,39463,,85.21022306951036,,50.12700000000001,,62.96597999999997,,58.64353686192545,,120.87953335235557,,790.7621673170731,,20.019999999999996,,3846.6584161564692
6,29,39477,,135.00062812404627,,50.12700000000001,,122.14930027450978,,96.62833059721467,,199.1760411502735,,1084.1943307317076,,20.019999999999996,,5851.223086372051
8,43,39491,,127.70556580688255,,47.197535,,150.74396365686275,,113.91540544005959,,234.80918423559544,,1452.2239439024388,,20.019999999999996,,6550.317009608815
10,57,39505,,101.16534770550366,,47.197535,,113.85752932087003,,90.24110677982652,,186.0103169157209,,1840.148554146341,,20.019999999999996,,5351.640333191843
12,71,39519,,66.96516087800022,,47.197535,,91.29116010440242,,75.75765306235932,,156.15616383453872,,2138.5520253658533,,20.019999999999996,,4509.384305075537
14,85,39533,,22.056605954087278,,41.6444875,,94.43788702106905,,75.75765306235932,,156.15616383453872,,2436.952566829269,,20.019999999999996,,4173.029948655813
16,99,39547,,22.056605954087278,,41.6444875,,94.43788702106905,,75.75765306235932,,156.15616383453872,,2436.952566829269,,20.019999999999996,,4173.029948655813
18,113,39561,,22.056605954087278,,41.6444875,,94.43788702106905,,75.75765306235932,,156.15616383453872,,2436.952566829269,,20.019999999999996,,4173.029948655813
20,127,39575,,22.056605954087278,,41.6444875,,94.43788702106905,,75.75765306235932,,156.15616383453872,,2436.952566829269,,20.019999999999996,,4173.029948655813
