Semana (Semana),DDT (DDT),FECHA,FECHA (Cambios),Nitrato de Amonio (Lbs),Nitrato de Amonio (Cambios),FofatoMonoPotasico (Lbs),FofatoMonoPotasico (Cambios),Kcl Soluble (Lbs),Kcl Soluble (Cambios),Sulfato de Magnesio (Lbs),Sulfato de Magnesio (Cambios),Nitrato de Calcio (Lbs),Nitrato de Calcio (Cambios),Solubor (Gramos),Solubor (Cambios),Melaza (Lts),Melaza (Cambios),Admin_Costo / Aplicación (Costo / Aplicación)
1,1,39449,,12.573313000697919,,5.039377265999999,,13.414662365853424,,10.442542710752303,,21.524787852748464,,174.06755219512195,,20.019999999999996,,506.5895917454968
2,8,39456,,12.573313000697919,,5.039377265999999,,13.414662365853424,,10.442542710752303,,21.524787852748464,,253.64168097560975,,20.019999999999996,,509.7725568967163
3,15,39463,,12.573313000697919,,5.039377265999999,,13.414662365853424,,10.442542710752303,,21.524787852748464,,373.00140926829266,,20.019999999999996,,514.5469460284237
4,22,39470,,12.573313000697919,,5.039377265999999,,13.414662365853424,,10.442542710752303,,21.524787852748464,,417.7607580487805,,20.019999999999996,,516.3373199796431
5,29,39477,,17.85238111113445,,7.155224999999997,,19.046981890859996,,14.826979351528204,,30.562248475183356,,492.36260243902444,,20.019999999999996,,705.5603697657843
6,36,39484,,17.85238111113445,,7.155224999999997,,19.046981890859996,,14.826979351528204,,30.562248475183356,,591.831728292683,,20.019999999999996,,709.5391347999307
7,43,39491,,17.85238111113445,,7.155224999999997,,19.046981890859996,,14.826979351528204,,30.562248475183356,,651.5118365853659,,20.019999999999996,,711.9263391316381
8,50,39498,,17.85238111113445,,8.729374499999997,,18.154963840859995,,14.826979351528204,,30.562248475183356,,800.7121073170731,,20.019999999999996,,731.8717480879063
9,57,39505,,17.27625764900153,,8.729374499999997,,23.237317906849192,,18.088914808864406,,37.28594313972369,,830.5526497560975,,20.019999999999996,,839.4063705138174
10,64,39512,,17.27625764900153,,8.729374499999997,,23.237317906849192,,18.088914808864406,,37.28594313972369,,1009.595904390244,,20.019999999999996,,846.5681006991831
11,71,39519,,18.994442835951414,,9.597541799999997,,25.548351709606877,,19.88792163684983,,40.99416262137927,,1009.595904390244,,20.019999999999996,,921.1710209960631
12,78,39526,,18.994442835951414,,9.597541799999997,,25.548351709606877,,19.88792163684983,,40.99416262137927,,1128.9561209756096,,20.019999999999996,,925.9454296594777
13,85,39533,,14.042891808167827,,9.597541799999997,,25.548351709606877,,19.88792163684983,,40.99416262137927,,1218.4762834146343,,20.019999999999996,,909.4724544945152
14,92,39540,,14.042891808167827,,9.597541799999997,,25.548351709606877,,19.88792163684983,,40.99416262137927,,1218.4762834146343,,20.019999999999996,,909.4724544945152
15,99,39547,,15.319518336183084,,9.597541799999997,,28.365347957752952,,21.695914512927082,,44.72090467786828,,1218.4762834146343,,20.019999999999996,,974.8776936158906
16,106,39554,,15.319518336183084,,11.891983949999998,,27.065164072752946,,21.695914512927082,,44.72090467786828,,1218.4762834146343,,20.019999999999996,,995.2508102797906
17,113,39561,,15.319518336183084,,11.891983949999998,,27.065164072752946,,21.695914512927082,,44.72090467786828,,1218.4762834146343,,20.019999999999996,,995.2508102797906
18,120,39568,,15.319518336183084,,11.891983949999998,,27.065164072752946,,21.695914512927082,,44.72090467786828,,1218.4762834146343,,20.019999999999996,,995.2508102797906
19,127,39575,,15.319518336183084,,11.891983949999998,,27.065164072752946,,21.695914512927082,,44.72090467786828,,1218.4762834146343,,20.019999999999996,,995.2508102797906
20,134,39582,,18.98188827639386,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1182.884528077295
21,141,39589,,18.98188827639386,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1182.884528077295
22,148,39596,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
23,155,39603,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
24,162,39610,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
25,169,39617,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
26,176,39624,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
27,183,39631,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
28,190,39638,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
29,197,39645,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
30,204,39652,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
31,211,39659,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
32,218,39666,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
33,225,39673,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
34,232,39680,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
35,239,39687,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
36,246,39694,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
37,253,39701,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
38,260,39708,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
39,267,39715,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
40,274,39722,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
41,281,39729,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
42,288,39736,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
43,295,39743,,16.750871339422144,,11.891983949999998,,35.146527066937416,,26.882661471534394,,55.41213487173242,,1218.4762834146343,,20.019999999999996,,1173.8489094825597
