Fase,Día después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.3),Relación Ca:Mg (1:0.5) CaO/(Mg/1.14175),Relación K:Ca (1:1) CaO/(K2O/2.29)
,165.0,24,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,166.0,24,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,167.0,24,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,168.0,24,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,169.0,25,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,170.0,25,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,171.0,25,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,172.0,25,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,173.0,25,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,174.0,25,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,175.0,25,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,176.0,26,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,177.0,26,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,178.0,26,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,179.0,26,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,180.0,26,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,181.0,26,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,182.0,26,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,183.0,27,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,184.0,27,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,185.0,27,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,186.0,27,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,187.0,27,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,188.0,27,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,189.0,27,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,190.0,28,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,191.0,28,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,192.0,28,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,193.0,28,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,194.0,28,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,195.0,28,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,196.0,28,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,197.0,29,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,198.0,29,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,199.0,29,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,200.0,29,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,201.0,29,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,202.0,29,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,203.0,29,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,204.0,30,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,205.0,30,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,206.0,30,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,207.0,30,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,208.0,30,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,209.0,30,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,210.0,30,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,211.0,31,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,212.0,31,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,213.0,31,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,214.0,31,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,215.0,31,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,216.0,31,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,217.0,31,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,218.0,32,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,219.0,32,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,220.0,32,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,221.0,32,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,222.0,32,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,223.0,32,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,224.0,32,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,225.0,33,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,226.0,33,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,227.0,33,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,228.0,33,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,229.0,33,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,230.0,33,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,231.0,33,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,232.0,34,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,233.0,34,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,234.0,34,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,235.0,34,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,236.0,34,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,237.0,34,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,238.0,34,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,239.0,35,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,240.0,35,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,241.0,35,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,242.0,35,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,243.0,35,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,244.0,35,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,245.0,35,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,246.0,36,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,247.0,36,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,248.0,36,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,249.0,36,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,250.0,36,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,251.0,36,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,252.0,36,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,253.0,37,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,254.0,37,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,255.0,37,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,256.0,37,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,257.0,37,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,258.0,37,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,259.0,37,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,260.0,38,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,261.0,38,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,262.0,38,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,263.0,38,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,264.0,38,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,265.0,38,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,266.0,38,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,267.0,39,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,268.0,39,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,269.0,39,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,270.0,39,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,271.0,39,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,272.0,39,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,273.0,39,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,274.0,40,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,275.0,40,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,276.0,40,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,277.0,40,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,278.0,40,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,279.0,40,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,280.0,40,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,281.0,41,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,282.0,41,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,283.0,41,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,284.0,41,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,285.0,41,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,286.0,41,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,287.0,41,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,288.0,42,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,289.0,42,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,290.0,42,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,291.0,42,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,292.0,42,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,293.0,42,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,294.0,42,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,295.0,43,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,296.0,43,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,297.0,43,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,298.0,43,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,299.0,43,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,300.0,43,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,301.0,43,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,302.0,44,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,303.0,44,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,304.0,44,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,305.0,44,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,306.0,44,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,307.0,44,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,308.0,44,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,309.0,45,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,310.0,45,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,311.0,45,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,312.0,45,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,313.0,45,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,314.0,45,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,315.0,45,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,316.0,46,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,317.0,46,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,318.0,46,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,319.0,46,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,320.0,46,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,321.0,46,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,322.0,46,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,323.0,47,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,324.0,47,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,325.0,47,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,326.0,47,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,327.0,47,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,328.0,47,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,329.0,47,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,330.0,48,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,331.0,48,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,332.0,48,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,333.0,48,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,334.0,48,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,335.0,48,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,336.0,48,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
,337.0,49,6.055500121787969,3.0904874996904605,9.70178920997375,1.766490651851852,3.5487535416666667,35.6483,2.041013772788436,0.29314695340501806,0.36578341013824894
