Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
15,99,40051,,2.151645274769428,,9.94906956521739,,10.06713708,,6.461248265812152,,13.318307814278132,,348.13608097560973,,20.019999999999996,,489.1820049141365
16,106,40058,,2.151645274769428,,9.94906956521739,,10.06713708,,6.461248265812152,,13.318307814278132,,348.13608097560973,,20.019999999999996,,489.1820049141365
17,113,40065,,1.3113449852661285,,9.94906956521739,,11.439928499999999,,7.342327574786537,,15.13444069804333,,348.13608097560973,,20.019999999999996,,523.0364421449797
18,120,40072,,1.3113449852661285,,9.94906956521739,,11.439928499999999,,7.342327574786537,,15.13444069804333,,348.13608097560973,,20.019999999999996,,523.0364421449797
19,127,40079,,0.0,,9.94906956521739,,8.5085,,5.460890264311639,,11.25631062111111,,348.13608097560973,,20.019999999999996,,431.4890612674589
20,134,40086,,0.0,,9.94906956521739,,8.5085,,5.460890264311639,,11.25631062111111,,348.13608097560973,,20.019999999999996,,431.4890612674589
21,141,40093,,0.0,,9.94906956521739,,8.5085,,5.460890264311639,,11.25631062111111,,348.13608097560973,,20.019999999999996,,431.4890612674589
22,148,40100,,0.0,,9.94906956521739,,8.5085,,5.460890264311639,,11.25631062111111,,348.13608097560973,,20.019999999999996,,431.4890612674589
23,155,40107,,0.0,,9.94906956521739,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,485.2932353220869
24,162,40114,,0.0,,7.968830434782608,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,461.5303657568695
25,169,40121,,0.0,,7.968830434782608,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,461.5303657568695
26,176,40128,,0.0,,7.968830434782608,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,461.5303657568695
27,183,40135,,0.0,,7.968830434782608,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,461.5303657568695
28,190,40142,,0.0,,7.968830434782608,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,461.5303657568695
29,197,40149,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
30,204,40156,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
31,211,40163,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
32,218,40170,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
33,225,40177,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
34,232,40184,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
35,239,40191,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
36,246,40198,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
37,253,40205,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
38,260,40212,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
39,267,40219,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
40,274,40226,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
41,281,40233,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
42,288,40240,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
43,295,40247,,1.6892606387357096,,3.91695652173913,,10.399277777777776,,6.6744214341586705,,13.757712981358022,,348.13608097560973,,20.019999999999996,,423.3812947605092
