Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,1.0,1,1.6587095487397758,0.8515133745762711,1.859150222222222,0.31819522746825424,1.1068023243448888,5.0926,3,0.4000000000000001,0.49999999999999994
,2.0,1,1.6587095487397758,0.8515133745762711,1.859150222222222,0.31819522746825424,1.1068023243448888,5.0926,3,0.4000000000000001,0.49999999999999994
,3.0,1,1.6587095487397758,0.8515133745762711,1.859150222222222,0.31819522746825424,1.1068023243448888,5.0926,3,0.4000000000000001,0.49999999999999994
,4.0,1,1.6587095487397758,0.8515133745762711,1.859150222222222,0.31819522746825424,1.1068023243448888,5.0926,3,0.4000000000000001,0.49999999999999994
,5.0,1,1.6587095487397758,0.8515133745762711,1.859150222222222,0.31819522746825424,1.1068023243448888,5.0926,3,0.4000000000000001,0.49999999999999994
,6.0,1,1.6587095487397758,0.8515133745762711,1.859150222222222,0.31819522746825424,1.1068023243448888,5.0926,3,0.4000000000000001,0.49999999999999994
,7.0,1,1.6587095487397758,0.8515133745762711,1.859150222222222,0.31819522746825424,1.1068023243448888,5.0926,3,0.4000000000000001,0.49999999999999994
,8.0,2,1.6587095487397758,0.8515133745762711,1.859150222222222,0.31819522746825424,1.1068023243448888,5.0926,3,0.4000000000000001,0.49999999999999994
,9.0,2,1.6587095487397758,0.8515133745762711,1.859150222222222,0.31819522746825424,1.1068023243448888,5.0926,3,0.4000000000000001,0.49999999999999994
,10.0,2,1.6587095487397758,0.8515133745762711,1.859150222222222,0.31819522746825424,1.1068023243448888,5.0926,3,0.4000000000000001,0.49999999999999994
,11.0,2,2.902741710294608,1.4901484055084744,3.253512888888889,0.556841648069445,1.9369040676035558,9.1667,3,0.4,0.5
,12.0,2,2.902741710294608,1.4901484055084744,3.253512888888889,0.556841648069445,1.9369040676035558,9.1667,3,0.4,0.5
,13.0,2,2.902741710294608,1.4901484055084744,3.253512888888889,0.556841648069445,1.9369040676035558,9.1667,3,0.4,0.5
,14.0,2,2.902741710294608,1.4901484055084744,3.253512888888889,0.556841648069445,1.9369040676035558,9.1667,3,0.4,0.5
,15.0,3,2.902741710294608,1.4901484055084744,3.253512888888889,0.556841648069445,1.9369040676035558,9.1667,3,0.4,0.5
,16.0,3,2.902741710294608,1.4901484055084744,3.253512888888889,0.556841648069445,1.9369040676035558,9.1667,3,0.4,0.5
,17.0,3,2.902741710294608,1.4901484055084744,3.253512888888889,0.556841648069445,1.9369040676035558,9.1667,3,0.4,0.5
,18.0,3,4.14677387184944,2.1287834364406777,4.647875555555555,0.7954880686706356,2.7670058108622224,12.2222,3.0000000000000004,0.4,0.5
,19.0,3,4.14677387184944,2.1287834364406777,4.647875555555555,0.7954880686706356,2.7670058108622224,12.2222,3.0000000000000004,0.4,0.5
,20.0,3,4.14677387184944,2.1287834364406777,4.647875555555555,0.7954880686706356,2.7670058108622224,12.2222,3.0000000000000004,0.4,0.5
,21.0,3,4.14677387184944,2.1287834364406777,4.647875555555555,0.7954880686706356,2.7670058108622224,12.2222,3.0000000000000004,0.4,0.5
,22.0,4,6.634838194959103,3.4060534983050843,7.436600888888888,1.272780909873017,4.427209297379555,12.2222,3,0.4000000000000001,0.49999999999999994
,23.0,4,6.634838194959103,3.4060534983050843,7.436600888888888,1.272780909873017,4.427209297379555,12.2222,3,0.4000000000000001,0.49999999999999994
,24.0,4,6.634838194959103,3.4060534983050843,7.436600888888888,1.272780909873017,4.427209297379555,12.2222,3,0.4000000000000001,0.49999999999999994
,25.0,4,6.634838194959103,3.4060534983050843,7.436600888888888,1.272780909873017,4.427209297379555,12.2222,3,0.4000000000000001,0.49999999999999994
,26.0,4,6.634838194959103,3.4060534983050843,7.436600888888888,1.272780909873017,4.427209297379555,12.2222,3,0.4000000000000001,0.49999999999999994
,27.0,4,6.634838194959103,3.4060534983050843,7.436600888888888,1.272780909873017,4.427209297379555,12.2222,3,0.4000000000000001,0.49999999999999994
,28.0,4,6.634838194959103,3.4060534983050843,7.436600888888888,1.272780909873017,4.427209297379555,12.2222,3,0.4000000000000001,0.49999999999999994
,29.0,5,6.634838194959103,3.4060534983050843,7.436600888888888,1.272780909873017,4.427209297379555,12.2222,3,0.4000000000000001,0.49999999999999994
,30.0,5,9.122902518068766,4.683323560169491,10.225326222222222,1.7500737510753983,6.087412783896889,12.2222,2.9999999999999996,0.4,0.5
,31.0,5,9.122902518068766,4.683323560169491,10.225326222222222,1.7500737510753983,6.087412783896889,12.2222,2.9999999999999996,0.4,0.5
,32.0,5,9.122902518068766,4.683323560169491,10.225326222222222,1.7500737510753983,6.087412783896889,12.2222,2.9999999999999996,0.4,0.5
,33.0,5,9.122902518068766,4.683323560169491,10.225326222222222,1.7500737510753983,6.087412783896889,17.3149,2.9999999999999996,0.4,0.5
,34.0,5,9.122902518068766,4.683323560169491,10.225326222222222,1.7500737510753983,6.087412783896889,17.3149,2.9999999999999996,0.4,0.5
,35.0,5,9.122902518068766,4.683323560169491,10.225326222222222,1.7500737510753983,6.087412783896889,17.3149,2.9999999999999996,0.4,0.5
,36.0,6,9.122902518068766,4.683323560169491,10.225326222222222,1.7500737510753983,6.087412783896889,17.3149,2.9999999999999996,0.4,0.5
,37.0,6,11.610966841178431,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,17.3149,3,0.4,0.5
,38.0,6,11.610966841178431,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,17.3149,3,0.4,0.5
,39.0,6,11.610966841178431,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,17.3149,3,0.4,0.5
,40.0,6,11.610966841178431,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,17.3149,3,0.4,0.5
,41.0,6,11.610966841178431,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,17.3149,3,0.4,0.5
,42.0,6,10.44987015706059,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,17.3149,2.7,0.4,0.5
,43.0,7,10.44987015706059,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,17.3149,2.7,0.4,0.5
,44.0,7,10.44987015706059,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,17.3149,2.7,0.4,0.5
,45.0,7,10.44987015706059,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,17.3149,2.7,0.4,0.5
,46.0,7,10.44987015706059,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,17.3149,2.7,0.4,0.5
,47.0,7,10.44987015706059,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,17.3149,2.7,0.4,0.5
,48.0,7,10.44987015706059,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,23.426,2.7,0.4,0.5
,49.0,7,10.44987015706059,5.9605936220338975,13.014051555555556,2.22736659227778,7.747616270414223,23.426,2.7,0.4,0.5
,50.0,8,13.511571532442757,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.3,0.4,0.5
,51.0,8,13.511571532442757,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.3,0.4,0.5
,52.0,8,13.511571532442757,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.3,0.4,0.5
,53.0,8,13.511571532442757,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.3,0.4,0.5
,54.0,8,13.511571532442757,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.3,0.4,0.5
,55.0,8,13.511571532442757,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.3,0.4,0.5
,56.0,8,13.511571532442757,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.3,0.4,0.5
,57.0,9,13.511571532442757,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.3,0.4,0.5
,58.0,9,13.511571532442757,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.3,0.4,0.5
,59.0,9,13.511571532442757,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.3,0.4,0.5
,60.0,9,13.511571532442757,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.3,0.4,0.5
,61.0,9,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.2,0.4,0.5
,62.0,9,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,23.426,2.2,0.4,0.5
,63.0,9,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,64.0,10,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,65.0,10,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,66.0,10,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,67.0,10,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,68.0,10,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,69.0,10,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,70.0,10,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,71.0,11,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,72.0,11,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,73.0,11,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,74.0,11,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,75.0,11,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,76.0,11,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,77.0,11,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,78.0,12,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,79.0,12,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,80.0,12,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,29.5372,2.2,0.4,0.5
,81.0,12,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
,82.0,12,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
,83.0,12,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
,84.0,12,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
,85.0,13,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
,86.0,13,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
,87.0,13,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
,88.0,13,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
,89.0,13,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
,90.0,13,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
,91.0,13,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
,92.0,14,12.92411190059742,5.428397762923728,19.753471111111107,3.3808242918502014,11.759774696164444,35.6483,2.2,0.4,0.5
