Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,CaO,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,1,1,3.8927869946801867,1.06797852,3.5377269449999997,0.605485138602369,2.106104368986015,5.0926,3.7,0.4000000000000001,0.49999999999999994
,2,1,3.8927869946801867,1.06797852,3.5377269449999997,0.605485138602369,2.106104368986015,5.0926,3.7,0.4000000000000001,0.49999999999999994
,3,1,3.8927869946801867,1.06797852,3.5377269449999997,0.605485138602369,2.106104368986015,5.0926,3.7,0.4000000000000001,0.49999999999999994
,4,1,3.8927869946801867,1.06797852,3.5377269449999997,0.605485138602369,2.106104368986015,5.0926,3.7,0.4000000000000001,0.49999999999999994
,5,1,3.8927869946801867,1.06797852,3.5377269449999997,0.605485138602369,2.106104368986015,5.0926,3.7,0.4000000000000001,0.49999999999999994
,6,1,3.8927869946801867,1.06797852,3.5377269449999997,0.605485138602369,2.106104368986015,5.0926,3.7,0.4000000000000001,0.49999999999999994
,7,1,3.8927869946801867,1.06797852,3.5377269449999997,0.605485138602369,2.106104368986015,5.0926,3.7,0.4000000000000001,0.49999999999999994
,8,2,6.452291878362802,1.28498193,5.86378008,1.0035912182229232,3.49086660368616,5.0926,3.7000000000000006,0.4000000000000001,0.5
,9,2,6.452291878362802,1.28498193,5.86378008,1.0035912182229232,3.49086660368616,5.0926,3.7000000000000006,0.4000000000000001,0.5
,10,2,6.452291878362802,1.28498193,5.86378008,1.0035912182229232,3.49086660368616,5.0926,3.7000000000000006,0.4000000000000001,0.5
,11,2,6.452291878362802,1.28498193,5.86378008,1.0035912182229232,3.49086660368616,9.1667,3.7000000000000006,0.4000000000000001,0.5
,12,2,6.452291878362802,1.28498193,5.86378008,1.0035912182229232,3.49086660368616,9.1667,3.7000000000000006,0.4000000000000001,0.5
,13,2,6.452291878362802,1.28498193,5.86378008,1.0035912182229232,3.49086660368616,9.1667,3.7000000000000006,0.4000000000000001,0.5
,14,2,6.452291878362802,1.28498193,5.86378008,1.0035912182229232,3.49086660368616,9.1667,3.7000000000000006,0.4000000000000001,0.5
,15,3,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,9.1667,3.700000000000001,0.39999999999999997,0.5
,16,3,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,9.1667,3.700000000000001,0.39999999999999997,0.5
,17,3,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,9.1667,3.700000000000001,0.39999999999999997,0.5
,18,3,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,12.2222,3.700000000000001,0.39999999999999997,0.5
,19,3,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,12.2222,3.700000000000001,0.39999999999999997,0.5
,20,3,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,12.2222,3.700000000000001,0.39999999999999997,0.5
,21,3,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,12.2222,3.700000000000001,0.39999999999999997,0.5
,22,4,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,12.2222,3.700000000000001,0.39999999999999997,0.5
,23,4,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,12.2222,3.700000000000001,0.39999999999999997,0.5
,24,4,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,12.2222,3.700000000000001,0.39999999999999997,0.5
,25,4,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,12.2222,3.700000000000001,0.39999999999999997,0.5
,26,4,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,12.2222,3.700000000000001,0.39999999999999997,0.5
,27,4,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,12.2222,3.700000000000001,0.39999999999999997,0.5
,28,4,7.220861632957862,2.4974852400000005,6.5622487949999995,1.1231347650500492,3.906683888380965,12.2222,3.700000000000001,0.39999999999999997,0.5
,29,5,10.015121764335362,3.0271500000000002,9.101645215,1.5577547391843334,5.4184551409103054,12.2222,3.7,0.4,0.5
,30,5,10.015121764335362,3.0271500000000002,9.101645215,1.5577547391843334,5.4184551409103054,12.2222,3.7,0.4,0.5
,31,5,10.015121764335362,3.0271500000000002,9.101645215,1.5577547391843334,5.4184551409103054,12.2222,3.7,0.4,0.5
,32,5,10.015121764335362,3.0271500000000002,9.101645215,1.5577547391843334,5.4184551409103054,12.2222,3.7,0.4,0.5
,33,5,10.015121764335362,3.0271500000000002,9.101645215,1.5577547391843334,5.4184551409103054,17.3149,3.7,0.4,0.5
,34,5,10.015121764335362,3.0271500000000002,9.101645215,1.5577547391843334,5.4184551409103054,17.3149,3.7,0.4,0.5
,35,5,10.015121764335362,3.0271500000000002,9.101645215,1.5577547391843334,5.4184551409103054,17.3149,3.7,0.4,0.5
,36,6,8.4297951935,3.0271500000000002,7.73639843275,1.3240915283066832,4.605686869773759,17.3149,3.6638997977709726,0.4,0.49999999999999994
,37,6,8.4297951935,3.0271500000000002,7.73639843275,1.3240915283066832,4.605686869773759,17.3149,3.6638997977709726,0.4,0.49999999999999994
,38,6,8.4297951935,3.0271500000000002,7.73639843275,1.3240915283066832,4.605686869773759,17.3149,3.6638997977709726,0.4,0.49999999999999994
,39,6,8.4297951935,3.0271500000000002,7.73639843275,1.3240915283066832,4.605686869773759,17.3149,3.6638997977709726,0.4,0.49999999999999994
,40,6,8.4297951935,3.0271500000000002,7.73639843275,1.3240915283066832,4.605686869773759,17.3149,3.6638997977709726,0.4,0.49999999999999994
,41,6,8.4297951935,3.0271500000000002,7.73639843275,1.3240915283066832,4.605686869773759,17.3149,3.6638997977709726,0.4,0.49999999999999994
,42,6,8.4297951935,3.0271500000000002,7.73639843275,1.3240915283066832,4.605686869773759,17.3149,3.6638997977709726,0.4,0.49999999999999994
,43,7,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,17.3149,3.6482959764050644,0.4,0.49999999999999994
,44,7,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,17.3149,3.6482959764050644,0.4,0.49999999999999994
,45,7,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,17.3149,3.6482959764050644,0.4,0.49999999999999994
,46,7,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,17.3149,3.6482959764050644,0.4,0.49999999999999994
,47,7,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,17.3149,3.6482959764050644,0.4,0.49999999999999994
,48,7,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,3.6482959764050644,0.4,0.49999999999999994
,49,7,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,3.6482959764050644,0.4,0.49999999999999994
,50,8,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,3.6482959764050644,0.4,0.49999999999999994
,51,8,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,3.6482959764050644,0.4,0.49999999999999994
,52,8,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,3.6482959764050644,0.4,0.49999999999999994
,53,8,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,3.6482959764050644,0.4,0.49999999999999994
,54,8,7.5490676935000005,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,3.6482959764050644,0.4,0.49999999999999994
,55,8,5.37992973433052,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,2.6,0.4,0.49999999999999994
,56,8,5.37992973433052,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,2.6,0.4,0.49999999999999994
,57,9,5.37992973433052,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,2.6,0.4,0.49999999999999994
,58,9,5.37992973433052,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,2.6,0.4,0.49999999999999994
,59,9,5.37992973433052,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,2.6,0.4,0.49999999999999994
,60,9,5.37992973433052,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,2.6,0.4,0.49999999999999994
,61,9,5.37992973433052,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,2.6,0.4,0.49999999999999994
,62,9,5.37992973433052,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,23.426,2.6,0.4,0.49999999999999994
,63,9,5.37992973433052,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,29.5372,2.6,0.4,0.49999999999999994
,64,10,4.345327862343882,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,29.5372,2.1000000000000005,0.4,0.49999999999999994
,65,10,4.345327862343882,3.0271500000000002,6.957747249999999,1.1908246802316453,4.142134797100749,29.5372,2.1000000000000005,0.4,0.49999999999999994
