Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,1.0,1,2.3,0.9490968571428572,2.5942908940000002,0.4440152125783845,1.5444514150523383,5.0926,2.981086360780326,0.4,0.5
,2.0,1,2.3,0.9490968571428572,2.5942908940000002,0.4440152125783845,1.5444514150523383,5.0926,2.981086360780326,0.4,0.5
,3.0,1,2.3,0.9490968571428572,2.5942908940000002,0.4440152125783845,1.5444514150523383,5.0926,2.981086360780326,0.4,0.5
,4.0,1,2.3,0.9490968571428572,2.5942908940000002,0.4440152125783845,1.5444514150523383,5.0926,2.981086360780326,0.4,0.5
,5.0,1,2.3,0.9490968571428572,2.5942908940000002,0.4440152125783845,1.5444514150523383,5.0926,2.981086360780326,0.4,0.5
,6.0,1,2.3,0.9490968571428572,2.5942908940000002,0.4440152125783845,1.5444514150523383,5.0926,2.981086360780326,0.4,0.5
,7.0,1,2.3,0.9490968571428572,2.5942908940000002,0.4440152125783845,1.5444514150523383,5.0926,2.981086360780326,0.4,0.5
,8.0,2,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,5.0926,2.9820549235474005,0.4,0.5
,9.0,2,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,5.0926,2.9820549235474005,0.4,0.5
,10.0,2,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,5.0926,2.9820549235474005,0.4,0.5
,11.0,2,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,9.1667,2.9820549235474005,0.4,0.5
,12.0,2,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,9.1667,2.9820549235474005,0.4,0.5
,13.0,2,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,9.1667,2.9820549235474005,0.4,0.5
,14.0,2,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,9.1667,2.9820549235474005,0.4,0.5
,15.0,3,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,9.1667,2.9820549235474005,0.4,0.5
,16.0,3,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,9.1667,2.9820549235474005,0.4,0.5
,17.0,3,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,9.1667,2.9820549235474005,0.4,0.5
,18.0,3,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,12.2222,2.9820549235474005,0.4,0.5
,19.0,3,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,12.2222,2.9820549235474005,0.4,0.5
,20.0,3,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,12.2222,2.9820549235474005,0.4,0.5
,21.0,3,3.4518660953406726,0.9490968571428572,3.89227659716,0.6661666294627437,2.3171773497574715,12.2222,2.9820549235474005,0.4,0.5
,22.0,4,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,12.2222,2.9820549235474005,0.4,0.5
,23.0,4,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,12.2222,2.9820549235474005,0.4,0.5
,24.0,4,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,12.2222,2.9820549235474005,0.4,0.5
,25.0,4,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,12.2222,2.9820549235474005,0.4,0.5
,26.0,4,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,12.2222,2.9820549235474005,0.4,0.5
,27.0,4,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,12.2222,2.9820549235474005,0.4,0.5
,28.0,4,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,12.2222,2.9820549235474005,0.4,0.5
,29.0,5,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,12.2222,2.9820549235474005,0.4,0.5
,30.0,5,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,12.2222,2.9820549235474005,0.4,0.5
,31.0,5,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,12.2222,2.9820549235474005,0.4,0.5
,32.0,5,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,12.2222,2.9820549235474005,0.4,0.5
,33.0,5,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,17.3149,2.9820549235474005,0.4,0.5
,34.0,5,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,17.3149,2.9820549235474005,0.4,0.5
,35.0,5,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,17.3149,2.9820549235474005,0.4,0.5
,36.0,6,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,17.3149,2.9820549235474005,0.4,0.5
,37.0,6,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,17.3149,2.9820549235474005,0.4,0.5
,38.0,6,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,17.3149,2.9820549235474005,0.4,0.5
,39.0,6,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,17.3149,2.9820549235474005,0.4,0.5
,40.0,6,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,17.3149,2.9820549235474005,0.4,0.5
,41.0,6,4.625992387417126,0.9490968571428572,5.216205209260001,0.8927581984728872,3.1053477986131286,17.3149,2.9820549235474005,0.4,0.5
