Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,1.0,1,1.3676065252707574,0.7675446945833331,1.9160874015748035,0.32794007676496156,1.140698564517323,5.0926,2.4,0.4,0.5
,2.0,1,1.3676065252707574,0.7675446945833331,1.9160874015748035,0.32794007676496156,1.140698564517323,5.0926,2.4,0.4,0.5
,3.0,1,1.3676065252707574,0.7675446945833331,1.9160874015748035,0.32794007676496156,1.140698564517323,5.0926,2.4,0.4,0.5
,4.0,1,1.3676065252707574,0.7675446945833331,1.9160874015748035,0.32794007676496156,1.140698564517323,5.0926,2.4,0.4,0.5
,5.0,1,1.3676065252707574,0.7675446945833331,1.9160874015748035,0.32794007676496156,1.140698564517323,5.0926,2.4,0.4,0.5
,6.0,1,1.3676065252707574,0.7675446945833331,1.9160874015748035,0.32794007676496156,1.140698564517323,5.0926,2.4,0.4,0.5
,7.0,1,1.3676065252707574,0.7675446945833331,1.9160874015748035,0.32794007676496156,1.140698564517323,5.0926,2.4,0.4,0.5
,8.0,2,1.3676065252707574,0.7675446945833331,1.9160874015748035,0.32794007676496156,1.140698564517323,5.0926,2.4,0.4,0.5
,9.0,2,1.3676065252707574,0.7675446945833331,1.9160874015748035,0.32794007676496156,1.140698564517323,5.0926,2.4,0.4,0.5
,10.0,2,1.3676065252707574,0.7675446945833331,1.9160874015748035,0.32794007676496156,1.140698564517323,5.0926,2.4,0.4,0.5
,11.0,2,2.3933114192238247,1.343203215520833,3.3531529527559054,0.5738951343386826,1.996222487905315,9.1667,2.4,0.4,0.5
,12.0,2,2.3933114192238247,1.343203215520833,3.3531529527559054,0.5738951343386826,1.996222487905315,9.1667,2.4,0.4,0.5
,13.0,2,2.3933114192238247,1.343203215520833,3.3531529527559054,0.5738951343386826,1.996222487905315,9.1667,2.4,0.4,0.5
,14.0,2,2.3933114192238247,1.343203215520833,3.3531529527559054,0.5738951343386826,1.996222487905315,9.1667,2.4,0.4,0.5
,15.0,3,2.3933114192238247,1.343203215520833,3.3531529527559054,0.5738951343386826,1.996222487905315,9.1667,2.4,0.4,0.5
,16.0,3,2.3933114192238247,1.343203215520833,3.3531529527559054,0.5738951343386826,1.996222487905315,9.1667,2.4,0.4,0.5
,17.0,3,2.3933114192238247,1.343203215520833,3.3531529527559054,0.5738951343386826,1.996222487905315,9.1667,2.4,0.4,0.5
,18.0,3,2.8316952327327325,1.9188617364583334,4.790218503937008,0.8198501919124038,2.8517464112933073,12.2222,1.9877262744744744,0.4,0.5
,19.0,3,2.8316952327327325,1.9188617364583334,4.790218503937008,0.8198501919124038,2.8517464112933073,12.2222,1.9877262744744744,0.4,0.5
,20.0,3,2.8316952327327325,1.9188617364583334,4.790218503937008,0.8198501919124038,2.8517464112933073,12.2222,1.9877262744744744,0.4,0.5
,21.0,3,2.8316952327327325,1.9188617364583334,4.790218503937008,0.8198501919124038,2.8517464112933073,12.2222,1.9877262744744744,0.4,0.5
,22.0,4,2.8316952327327325,1.9188617364583334,4.790218503937008,0.8198501919124038,2.8517464112933073,12.2222,1.9877262744744744,0.4,0.5
,23.0,4,2.8316952327327325,1.9188617364583334,4.790218503937008,0.8198501919124038,2.8517464112933073,12.2222,1.9877262744744744,0.4,0.5
,24.0,4,2.8316952327327325,1.9188617364583334,4.790218503937008,0.8198501919124038,2.8517464112933073,12.2222,1.9877262744744744,0.4,0.5
,25.0,4,2.8316952327327325,1.9188617364583334,4.790218503937008,0.8198501919124038,2.8517464112933073,12.2222,1.9877262744744744,0.4,0.5
