Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
1,1,39397,,2.327398218628386,,4.809804999999999,,3.044708333333333,,1.2213388152412674,,2.013996753287037,,24.866793170731707,,20.019999999999996,,97.9157886367448
2,8,39404,,2.327398218628386,,4.809804999999999,,3.044708333333333,,1.2213388152412674,,2.013996753287037,,24.866793170731707,,20.019999999999996,,97.9157886367448
3,15,39411,,7.214364534473412,,4.809804999999999,,7.007000000000001,,2.8107523419251086,,4.6349514322222225,,44.76032536585365,,20.019999999999996,,145.10322168987219
4,22,39418,,7.214364534473412,,4.809804999999999,,7.007000000000001,,2.8107523419251086,,4.6349514322222225,,59.680108292682924,,20.019999999999996,,145.57468683035998
5,29,39425,,8.779633462198221,,3.3078697826086954,,7.549225016666665,,3.0282577273177456,,4.993619423885684,,59.680108292682924,,20.019999999999996,,149.85851840408634
6,36,39432,,10.41316278341813,,3.3078697826086954,,8.710635266666666,,3.4941399279918324,,5.761862623776517,,84.54738975609757,,20.019999999999996,,164.93490662620184
7,43,39439,,7.3853192013285796,,3.3078697826086954,,8.710635266666666,,3.4941399279918324,,5.761862623776517,,84.54738975609757,,20.019999999999996,,155.24580716351528
8,50,39446,,6.787251547351355,,3.3078697826086954,,8.139725580915034,,3.265128120334614,,5.384220456566004,,114.387443902439,,20.019999999999996,,149.81973282629792
9,57,39453,,6.787251547351355,,3.3078697826086954,,8.139725580915034,,3.265128120334614,,5.384220456566004,,114.387443902439,,20.019999999999996,,149.81973282629792
10,64,39460,,6.787251547351355,,3.3078697826086954,,8.139725580915034,,3.265128120334614,,5.384220456566004,,144.2279863414634,,20.019999999999996,,150.7626939673711
11,71,39467,,6.787251547351355,,3.3078697826086954,,8.139725580915034,,3.265128120334614,,5.384220456566004,,144.2279863414634,,20.019999999999996,,150.7626939673711
12,78,39474,,6.787251547351355,,3.3078697826086954,,8.139725580915034,,3.265128120334614,,5.384220456566004,,144.2279863414634,,20.019999999999996,,150.7626939673711
13,85,39481,,6.787251547351355,,3.3078697826086954,,8.139725580915034,,3.265128120334614,,5.384220456566004,,174.06804048780486,,20.019999999999996,,151.70563967839547
