Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
1,1,39120,,0.6068694382602411,,1.2077592592592592,,2.330404775444736,,1.6078675567246135,,2.6513855111689373,,24.866793170731707,,20.019999999999996,,82.3380580898749
2,8,39127,,0.6068694382602411,,1.2077592592592592,,2.330404775444736,,1.6078675567246135,,2.6513855111689373,,24.866793170731707,,20.019999999999996,,82.3380580898749
3,15,39134,,0.9709911012163864,,1.9324148148148146,,3.728647640711577,,2.572588090759381,,4.2422168178702995,,44.76032536585365,,20.019999999999996,,101.86805416264863
4,22,39141,,1.3351127641725316,,2.65707037037037,,5.1268905059784196,,3.5373086247941496,,5.833048124571662,,59.680108292682924,,20.019999999999996,,121.24087975854434
5,29,39148,,1.3351127641725316,,2.65707037037037,,5.1268905059784196,,3.5373086247941496,,5.833048124571662,,59.680108292682924,,20.019999999999996,,121.24087975854434
6,36,39155,,0.9173267267498256,,4.10638148148148,,7.923376236512102,,5.4667496928636865,,9.014710737974388,,84.54738975609757,,20.019999999999996,,156.162112800932
7,43,39162,,0.9173267267498256,,4.10638148148148,,7.923376236512102,,5.4667496928636865,,9.014710737974388,,84.54738975609757,,20.019999999999996,,156.162112800932
8,50,39169,,1.2410891008968243,,5.5556925925925915,,10.719861967045786,,7.396190760933223,,12.196373351377114,,114.387443902439,,20.019999999999996,,193.6134403771232
9,57,39176,,1.2410891008968243,,5.5556925925925915,,10.719861967045786,,7.396190760933223,,12.196373351377114,,114.387443902439,,20.019999999999996,,193.6134403771232
10,64,39183,,1.564851475043823,,7.005003703703702,,13.516347697579464,,9.325631829002756,,15.378035964779833,,144.2279863414634,,20.019999999999996,,231.06478338336316
11,71,39190,,1.564851475043823,,7.005003703703702,,13.516347697579464,,9.325631829002756,,15.378035964779833,,144.2279863414634,,20.019999999999996,,231.06478338336316
12,78,39197,,1.564851475043823,,7.005003703703702,,13.516347697579464,,9.325631829002756,,15.378035964779833,,144.2279863414634,,20.019999999999996,,231.06478338336316
13,85,39204,,1.8886138491908202,,8.454314814814815,,16.31283342811315,,11.255072897072294,,18.559698578182562,,174.06804048780486,,20.019999999999996,,268.5161109595544
14,92,39211,,1.8886138491908202,,8.454314814814815,,16.31283342811315,,11.255072897072294,,18.559698578182562,,174.06804048780486,,20.019999999999996,,268.5161109595544
15,99,39218,,1.8886138491908202,,8.454314814814815,,16.31283342811315,,11.255072897072294,,18.559698578182562,,174.06804048780486,,20.019999999999996,,268.5161109595544
16,106,39225,,1.8886138491908202,,8.454314814814815,,16.31283342811315,,11.255072897072294,,18.559698578182562,,174.06804048780486,,20.019999999999996,,268.5161109595544
17,113,39232,,1.8886138491908202,,8.454314814814815,,16.31283342811315,,11.255072897072294,,18.559698578182562,,174.06804048780486,,20.019999999999996,,268.5161109595544
18,120,39239,,1.8886138491908202,,8.454314814814815,,16.31283342811315,,11.255072897072294,,18.559698578182562,,174.06804048780486,,20.019999999999996,,268.5161109595544
19,127,39246,,1.8886138491908202,,8.454314814814815,,16.31283342811315,,11.255072897072294,,18.559698578182562,,174.06804048780486,,20.019999999999996,,268.5161109595544
20,134,39253,,1.8886138491908202,,8.454314814814815,,16.31283342811315,,11.255072897072294,,18.559698578182562,,174.06804048780486,,20.019999999999996,,268.5161109595544
21,141,39260,,1.8886138491908202,,8.454314814814815,,16.31283342811315,,11.255072897072294,,18.559698578182562,,174.06804048780486,,20.019999999999996,,268.5161109595544
22,148,39267,,1.8886138491908202,,8.454314814814815,,16.31283342811315,,11.255072897072294,,18.559698578182562,,174.06804048780486,,20.019999999999996,,268.5161109595544
