Semana (Semana),DDT (DDT),FECHA,FECHA (Cambios),Nitrato de Amonio (Lbs),Nitrato de Amonio (Cambios),FofatoMonoPotasico (Lbs),FofatoMonoPotasico (Cambios),Kcl Soluble (Lbs),Kcl Soluble (Cambios),Sulfato de Magnesio (Lbs),Sulfato de Magnesio (Cambios),Nitrato de Calcio (Lbs),Nitrato de Calcio (Cambios),Solubor (Gramos),Solubor (Cambios),Melaza (Lts),Melaza (Cambios),Admin_Costo / Aplicación (Costo / Aplicación)
2,1,39610,,47.13423821020444,,21.927078730835472,,42.52454452310666,,35.26771047947286,,72.69589477868823,,427.70923317073175,,20.019999999999996,,2204.899201159889
4,15,39624,,57.91716613494252,,42.134708426534225,,107.44280663919729,,84.2827079822237,,173.7285122238029,,790.7621673170731,,20.019999999999996,,4713.659039138926
6,29,39638,,133.08321759319577,,69.06303199802949,,145.02666768259806,,118.19834045349079,,243.63742368883604,,1084.1943307317076,,20.019999999999996,,7033.897152487742
8,43,39652,,212.73610697646714,,94.47195949163192,,211.27201490881592,,169.95677164154563,,350.32496921994743,,1452.2239439024388,,20.019999999999996,,10156.917408387222
10,57,39666,,138.399708969093,,103.42664759510414,,320.9599362842557,,243.61300063993158,,502.1495532449908,,1840.148554146341,,20.019999999999996,,13089.885371688844
12,71,39680,,43.67628071357631,,75.21938006916662,,261.3405487933982,,195.08947140113008,,402.1299793095738,,2138.5520253658533,,20.019999999999996,,10008.307408633205
14,85,39694,,21.838140356788152,,37.6096900345833,,130.6702743966991,,97.54473570056503,,201.06498965478684,,1218.4762834146343,,20.019999999999996,,5038.14971514587
