Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O,Columna_12
,26.0,4,3.4323578578578573,1.7444197604166665,6.9718133333333325,1.1932321030059534,4.150508716293333,12.2222,1.655435267960268,0.4,0.5,
,27.0,4,3.4323578578578573,1.7444197604166665,6.9718133333333325,1.1932321030059534,4.150508716293333,12.2222,1.655435267960268,0.4,0.5,
,28.0,4,3.4323578578578573,1.7444197604166665,6.9718133333333325,1.1932321030059534,4.150508716293333,12.2222,1.655435267960268,0.4,0.5,
,29.0,5,3.4323578578578573,1.7444197604166665,6.9718133333333325,1.1932321030059534,4.150508716293333,12.2222,1.655435267960268,0.4,0.5,
,30.0,5,3.4323578578578573,1.7444197604166665,6.9718133333333325,1.1932321030059534,4.150508716293333,12.2222,1.655435267960268,0.4,0.5,
,31.0,5,3.4323578578578573,1.7444197604166665,6.9718133333333325,1.1932321030059534,4.150508716293333,12.2222,1.655435267960268,0.4,0.5,
,32.0,5,3.4323578578578573,1.7444197604166665,6.9718133333333325,1.1932321030059534,4.150508716293333,12.2222,1.655435267960268,0.4,0.5,
,33.0,5,4.826407233796296,2.035156387152777,5.809844444444444,0.9943600858382946,3.4587572635777777,17.3149,2.7933467604166666,0.4,0.5,
,34.0,5,4.826407233796296,2.035156387152777,5.809844444444444,0.9943600858382946,3.4587572635777777,17.3149,2.7933467604166666,0.4,0.5,Este cambio de relacion se debe hacer cuando la pega sea la adecuada
,35.0,5,4.826407233796296,2.035156387152777,5.809844444444444,0.9943600858382946,3.4587572635777777,17.3149,2.7933467604166666,0.4,0.5,
,36.0,6,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,37.0,6,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,38.0,6,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,39.0,6,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,40.0,6,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,41.0,6,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,42.0,6,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,43.0,7,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,44.0,7,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,45.0,7,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,46.0,7,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,47.0,7,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,17.3149,2.7933467604166675,0.4,0.5,
,48.0,7,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,23.426,2.7933467604166675,0.4,0.5,
,49.0,7,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,23.426,2.7933467604166675,0.4,0.5,
,50.0,8,7.7222515740740745,3.256250219444443,9.295751111111109,1.5909761373412712,5.534011621724444,23.426,2.7933467604166675,0.4,0.5,
,51.0,8,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,
,52.0,8,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,Este cambio de relacion se debe hacer cuando tengan la fruta el 80% tamaño deseado y hay que subir brix 2 semanas antes de cosecha
,53.0,8,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,
,54.0,8,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,
,55.0,8,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,
,56.0,8,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,
,57.0,9,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,
,58.0,9,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,
,59.0,9,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,
,60.0,9,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,
,61.0,9,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,
,62.0,9,10.610585324845678,3.8377234729166654,14.059823555555552,2.4063514077286725,8.370192577858221,23.426,2.5376099257478635,0.4,0.5000000000000001,
