Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,CaO,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,138.0,20,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,139.0,20,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,140.0,20,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,141.0,21,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,142.0,21,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,143.0,21,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,144.0,21,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,145.0,21,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,146.0,21,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,147.0,21,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,148.0,22,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,149.0,22,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,150.0,22,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,151.0,22,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,152.0,22,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,153.0,22,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,154.0,22,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,155.0,23,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,156.0,23,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,157.0,23,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,158.0,23,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,159.0,23,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,160.0,23,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
,161.0,23,12.04197578741223,2.2371,14.4612259259259,1.9800414266555366,6.887326597442952,35.6483,2.8,0.4,0.4000000000000001
