Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,CaO,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,1.0,1,1.812171652815606,0.5114187459086994,2.7697593975964283,0.4740468042959396,1.648912552892889,5.0926,2.2,0.4,0.5
,2.0,1,1.812171652815606,0.5114187459086994,2.7697593975964283,0.4740468042959396,1.648912552892889,5.0926,2.2,0.4,0.5
,3.0,1,1.812171652815606,0.5114187459086994,2.7697593975964283,0.4740468042959396,1.648912552892889,5.0926,2.2,0.4,0.5
,4.0,1,1.812171652815606,0.5114187459086994,2.7697593975964283,0.4740468042959396,1.648912552892889,5.0926,2.2,0.4,0.5
,5.0,1,1.812171652815606,0.5114187459086994,2.7697593975964283,0.4740468042959396,1.648912552892889,5.0926,2.2,0.4,0.5
,6.0,1,1.812171652815606,0.5114187459086994,2.7697593975964283,0.4740468042959396,1.648912552892889,5.0926,2.2,0.4,0.5
,7.0,1,1.812171652815606,0.5114187459086994,2.7697593975964283,0.4740468042959396,1.648912552892889,5.0926,2.2,0.4,0.5
,8.0,2,1.812171652815606,0.5114187459086994,2.7697593975964283,0.4740468042959396,1.648912552892889,5.0926,2.2,0.4,0.5
,9.0,2,1.812171652815606,0.5114187459086994,2.7697593975964283,0.4740468042959396,1.648912552892889,5.0926,2.2,0.4,0.5
,10.0,2,1.812171652815606,0.5114187459086994,2.7697593975964283,0.4740468042959396,1.648912552892889,5.0926,2.2,0.4,0.5
,11.0,2,3.1713003924273107,0.8949828053402238,4.84707894579375,0.8295819075178944,2.885596967562556,9.1667,2.2,0.4,0.5
,12.0,2,3.1713003924273107,0.8949828053402238,4.84707894579375,0.8295819075178944,2.885596967562556,9.1667,2.2,0.4,0.5
,13.0,2,3.1713003924273107,0.8949828053402238,4.84707894579375,0.8295819075178944,2.885596967562556,9.1667,2.2,0.4,0.5
,14.0,2,3.1713003924273107,0.8949828053402238,4.84707894579375,0.8295819075178944,2.885596967562556,9.1667,2.2,0.4,0.5
,15.0,3,3.1713003924273107,0.8949828053402238,4.84707894579375,0.8295819075178944,2.885596967562556,9.1667,2.2,0.4,0.5
,16.0,3,3.1713003924273107,0.8949828053402238,4.84707894579375,0.8295819075178944,2.885596967562556,9.1667,2.2,0.4,0.5
,17.0,3,3.1713003924273107,0.8949828053402238,4.84707894579375,0.8295819075178944,2.885596967562556,9.1667,2.2,0.4,0.5
,18.0,3,4.530429132039015,1.2785468647717484,6.924398493991071,1.1851170107398492,4.122281382232223,12.2222,2.2,0.4,0.5
,19.0,3,4.530429132039015,1.2785468647717484,6.924398493991071,1.1851170107398492,4.122281382232223,12.2222,2.2,0.4,0.5
,20.0,3,4.530429132039015,1.2785468647717484,6.924398493991071,1.1851170107398492,4.122281382232223,12.2222,2.2,0.4,0.5
,21.0,3,4.530429132039015,1.2785468647717484,6.924398493991071,1.1851170107398492,4.122281382232223,12.2222,2.2,0.4,0.5
,22.0,4,4.530429132039015,1.2785468647717484,7.455967037037037,1.276095443492478,4.438738488258148,12.2222,2.0431523652274812,0.4,0.5
,23.0,4,4.530429132039015,1.2785468647717484,7.455967037037037,1.276095443492478,4.438738488258148,12.2222,2.0431523652274812,0.4,0.5
,24.0,4,4.530429132039015,1.2785468647717484,7.455967037037037,1.276095443492478,4.438738488258148,12.2222,2.0431523652274812,0.4,0.5
,25.0,4,4.530429132039015,1.2785468647717484,7.455967037037037,1.276095443492478,4.438738488258148,12.2222,2.0431523652274812,0.4,0.5
,26.0,4,4.530429132039015,1.2785468647717484,7.455967037037037,1.276095443492478,4.438738488258148,12.2222,2.0431523652274812,0.4,0.5
,27.0,4,4.530429132039015,1.2785468647717484,7.455967037037037,1.276095443492478,4.438738488258148,12.2222,2.0431523652274812,0.4,0.5
,28.0,4,4.530429132039015,1.2785468647717484,7.455967037037037,1.276095443492478,4.438738488258148,12.2222,2.0431523652274812,0.4,0.5
,29.0,5,4.530429132039015,1.2785468647717484,7.455967037037037,1.276095443492478,4.438738488258148,12.2222,2.0431523652274812,0.4,0.5
,30.0,5,4.530429132039015,1.2785468647717484,7.455967037037037,1.276095443492478,4.438738488258148,12.2222,2.0431523652274812,0.4,0.5
,31.0,5,4.530429132039015,1.2785468647717484,7.455967037037037,1.276095443492478,4.438738488258148,12.2222,2.0431523652274812,0.4,0.5
,32.0,5,4.530429132039015,1.2785468647717484,7.455967037037037,1.276095443492478,4.438738488258148,12.2222,2.0431523652274812,0.4,0.5
,33.0,5,7.248686611262424,2.0456749836347976,11.929547259259259,2.0417527095879646,7.101981581213037,17.3149,2.0431523652274812,0.4,0.5
,34.0,5,7.248686611262424,2.0456749836347976,11.929547259259259,2.0417527095879646,7.101981581213037,17.3149,2.0431523652274812,0.4,0.5
,35.0,5,7.248686611262424,2.0456749836347976,11.929547259259259,2.0417527095879646,7.101981581213037,17.3149,2.0431523652274812,0.4,0.5
,36.0,6,7.248686611262424,2.0456749836347976,11.929547259259259,2.0417527095879646,7.101981581213037,17.3149,2.0431523652274812,0.4,0.5
,37.0,6,7.248686611262424,2.0456749836347976,11.929547259259259,2.0417527095879646,7.101981581213037,17.3149,2.0431523652274812,0.4,0.5
,38.0,6,7.248686611262424,2.0456749836347976,11.929547259259259,2.0417527095879646,7.101981581213037,17.3149,2.0431523652274812,0.4,0.5
,39.0,6,7.248686611262424,2.0456749836347976,11.929547259259259,2.0417527095879646,7.101981581213037,17.3149,2.0431523652274812,0.4,0.5
,40.0,6,7.248686611262424,2.0456749836347976,11.929547259259259,2.0417527095879646,7.101981581213037,17.3149,2.0431523652274812,0.4,0.5
,41.0,6,7.248686611262424,2.0456749836347976,11.929547259259259,2.0417527095879646,7.101981581213037,17.3149,2.0431523652274812,0.4,0.5
,42.0,6,7.248686611262424,2.0456749836347976,11.929547259259259,2.0417527095879646,7.101981581213037,17.3149,2.0431523652274812,0.4,0.5
,43.0,7,7.248686611262424,2.0456749836347976,14.31545671111111,2.450103251505558,8.522377897455645,17.3149,1.7026269710229012,0.4000000000000001,0.5
,44.0,7,7.248686611262424,2.0456749836347976,14.31545671111111,2.450103251505558,8.522377897455645,17.3149,1.7026269710229012,0.4000000000000001,0.5
,45.0,7,7.248686611262424,2.0456749836347976,14.31545671111111,2.450103251505558,8.522377897455645,17.3149,1.7026269710229012,0.4000000000000001,0.5
,46.0,7,7.248686611262424,2.0456749836347976,14.31545671111111,2.450103251505558,8.522377897455645,17.3149,1.7026269710229012,0.4000000000000001,0.5
,47.0,7,7.248686611262424,2.0456749836347976,14.31545671111111,2.450103251505558,8.522377897455645,17.3149,1.7026269710229012,0.4000000000000001,0.5
,48.0,7,9.966944090485832,2.812803102497847,19.68375297777778,3.3688919708201426,11.718269609001513,23.426,1.7026269710229007,0.4,0.5
,49.0,7,9.966944090485832,2.812803102497847,19.68375297777778,3.3688919708201426,11.718269609001513,23.426,1.7026269710229007,0.4,0.5
