Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,FofatoMonoPotasico (Lbs),Admin_FofatoMonoPotasico_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
2,1,39240,,38.60063421072101,,18.374307201249994,,22.140324164291663,,9.401700124417472,,25.839121912312592,,427.70923317073175,,20.019999999999996,,647.5999395372759
4,15,39254,,56.52428599344217,,26.85527782437499,,32.46928637035417,,13.772902903363354,,37.85269818191529,,790.7621673170731,,20.019999999999996,,929.9574158004474
6,29,39268,,157.16400045406513,,74.6639260717162,,90.2860249867015,,38.29587682481699,,105.25030759547484,,1084.1943307317076,,20.019999999999996,,2461.3506858333044
8,43,39282,,173.70749579003152,,82.52330372033559,,99.78972549704062,,42.32699808379073,,116.32922228915014,,1452.2239439024388,,20.019999999999996,,2723.1943392268363
10,57,39296,,256.4253509281418,,102.57011501573346,,158.21697573372666,,62.482711457024415,,171.72409004588818,,1840.148554146341,,20.019999999999996,,3806.2177867198384
12,71,39310,,257.6864782553162,,110.58883953389261,,181.58787582840108,,70.54499680631788,,193.8820371485834,,2138.5520253658533,,20.019999999999996,,4142.110101204269
14,85,39324,,167.35317086856583,,110.58883953389261,,181.58787582840108,,70.54499680631788,,193.8820371485834,,2436.952566829269,,20.019999999999996,,3862.472974676912
16,99,39338,,103.34893206259567,,110.58883953389261,,181.58787582840108,,70.54499680631788,,193.8820371485834,,2436.952566829269,,20.019999999999996,,3657.6594104978076
18,113,39352,,103.34893206259567,,110.58883953389261,,181.58787582840108,,70.54499680631788,,193.8820371485834,,2436.952566829269,,20.019999999999996,,3657.6594104978076
