Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
1,1,39397,,4.654796437256772,,9.619609999999998,,6.089416666666666,,2.442677630482535,,4.027993506574074,,49.733586341463415,,20.019999999999996,,145.7815772734896
2,8,39404,,4.654796437256772,,9.619609999999998,,6.089416666666666,,2.442677630482535,,4.027993506574074,,49.733586341463415,,20.019999999999996,,145.7815772734896
3,15,39411,,14.428729068946824,,9.619609999999998,,14.014000000000001,,5.621504683850217,,9.269902864444445,,89.5206507317073,,20.019999999999996,,240.15644337974436
4,22,39418,,14.428729068946824,,9.619609999999998,,14.014000000000001,,5.621504683850217,,9.269902864444445,,119.36021658536585,,20.019999999999996,,241.09937366071998
5,29,39425,,17.559266924396443,,6.615739565217391,,15.09845003333333,,6.056515454635491,,9.987238847771367,,119.36021658536585,,20.019999999999996,,249.66703680817267
6,36,39432,,20.82632556683626,,6.615739565217391,,17.42127053333333,,6.988279855983665,,11.523725247553035,,169.09477951219515,,20.019999999999996,,279.81981325240366
7,43,39439,,14.770638402657159,,6.615739565217391,,17.42127053333333,,6.988279855983665,,11.523725247553035,,169.09477951219515,,20.019999999999996,,260.44161432703055
8,50,39446,,13.57450309470271,,6.615739565217391,,16.279451161830067,,6.530256240669228,,10.768440913132007,,228.774887804878,,20.019999999999996,,249.58946565259583
9,57,39453,,13.57450309470271,,6.615739565217391,,16.279451161830067,,6.530256240669228,,10.768440913132007,,228.774887804878,,20.019999999999996,,249.58946565259583
10,64,39460,,13.57450309470271,,6.615739565217391,,16.279451161830067,,6.530256240669228,,10.768440913132007,,288.4559726829268,,20.019999999999996,,251.47538793474217
11,71,39467,,13.57450309470271,,6.615739565217391,,16.279451161830067,,6.530256240669228,,10.768440913132007,,288.4559726829268,,20.019999999999996,,251.47538793474217
12,78,39474,,13.57450309470271,,6.615739565217391,,16.279451161830067,,6.530256240669228,,10.768440913132007,,288.4559726829268,,20.019999999999996,,251.47538793474217
13,85,39481,,13.57450309470271,,6.615739565217391,,16.279451161830067,,6.530256240669228,,10.768440913132007,,348.13608097560973,,20.019999999999996,,253.36127935679096
