Semana,DDT,FECHA,Admin_col_3_Cambios,Urea (Lbs),Admin_Urea_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
2,1,39896,,0,,68.78418503478261,,41.94506983333334,,26.92101116397977,,55.49118353037519,,427.70923317073175,,20.019999999999996,,1389.1879142561793
4,15,39910,,38.49809087267319,,67.39364588478261,,135.37290433333337,,86.88447732567326,,179.09143337344523,,790.7621673170731,,20.019999999999996,,3551.621129421955
6,29,39924,,56.331381581522926,,64.39433,,192.57338100000007,,123.5966505810044,,254.76474042352675,,1084.1943307317076,,20.019999999999996,,4837.725605430301
8,43,39938,,76.98960680082531,,63.43463376250001,,249.77152200000006,,160.30732476841985,,330.4349575059867,,1452.2239439024388,,20.019999999999996,,6152.930698364945
10,57,39952,,63.408714116789994,,62.474937525000016,,270.743473,,173.76745558343077,,358.17977677926893,,1840.148554146341,,20.019999999999996,,6540.98919957611
12,71,39966,,40.9037025475821,,62.474937525000016,,270.743473,,173.76745558343077,,358.17977677926893,,2138.5520253658533,,20.019999999999996,,6446.026533471153
14,85,39980,,16.70101601225641,,31.237468762499997,,135.3717365,,86.8837277917154,,179.08988838963447,,1218.4762834146343,,20.019999999999996,,3239.192810072555
