Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,FofatoMonoPotasico (Lbs),Admin_FofatoMonoPotasico_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Sin Calcio,Admin_Sulfato de Magnesio_Cambios_1,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
2,15,39463,,92.62985074626857,,13.426875000000004,,31.04054800000002,,24.805612182376997,,0.0013805315403980093,,1397.511725365853,,20.019999999999996,,1118.3792426914274
6,46,39494,,89.64179104477604,,12.993750000000004,,30.039240000000017,,24.005431144235803,,0.0013359982649012992,,2929.315169268294,,20.019999999999996,,1147.1861296837574
10,76,39524,,92.62985074626857,,13.426875000000004,,31.04054800000002,,24.805612182376997,,0.0013805315403980093,,4799.307683902437,,20.019999999999996,,1254.4510810328907
15,107,39555,,101.59402985074617,,14.726250000000006,,37.3132375,,29.304100844813494,,0.0016308904284172512,,5918.313376585363,,20.019999999999996,,1434.8636099931132
