Fase,Día después Siembra,Semana,N,P2O5,K20,MgO,CaO,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,1.0,1,1.154753136574074,0.7055402263374485,1.3548027572016461,0.5161823333333333,1.6130697916666668,5.0926,2.8660150823915695,0.44523199999999996,0.9999804535486576
,2.0,1,1.154753136574074,0.7055402263374485,1.3548027572016461,0.5161823333333333,1.6130697916666668,5.0926,2.8660150823915695,0.44523199999999996,0.9999804535486576
,3.0,1,1.154753136574074,0.7055402263374485,1.3548027572016461,0.5161823333333333,1.6130697916666668,5.0926,2.8660150823915695,0.44523199999999996,0.9999804535486576
,4.0,1,1.154753136574074,0.7055402263374485,1.3548027572016461,0.5161823333333333,1.6130697916666668,5.0926,2.8660150823915695,0.44523199999999996,0.9999804535486576
,5.0,1,1.154753136574074,0.7055402263374485,1.3548027572016461,0.5161823333333333,1.6130697916666668,5.0926,2.8660150823915695,0.44523199999999996,0.9999804535486576
,6.0,1,1.154753136574074,0.7055402263374485,1.3548027572016461,0.5161823333333333,1.6130697916666668,5.0926,2.8660150823915695,0.44523199999999996,0.9999804535486576
,7.0,1,1.154753136574074,0.7055402263374485,1.3548027572016461,0.5161823333333333,1.6130697916666668,5.0926,2.8660150823915695,0.44523199999999996,0.9999804535486576
,8.0,2,1.154753136574074,0.7055402263374485,1.3548027572016461,0.5161823333333333,1.6130697916666668,5.0926,2.8660150823915695,0.44523199999999996,0.9999804535486576
,9.0,2,1.154753136574074,0.7055402263374485,1.3548027572016461,0.5161823333333333,1.6130697916666668,5.0926,2.8660150823915695,0.44523199999999996,0.9999804535486576
,10.0,2,1.154753136574074,0.7055402263374485,1.3548027572016461,0.5161823333333333,1.6130697916666668,5.0926,2.8660150823915695,0.44523199999999996,0.9999804535486576
,11.0,2,1.8476050185185182,1.1288643621399177,2.1676844115226337,0.8258917333333332,2.5809116666666667,9.1667,2.8660150823915695,0.44523199999999996,0.9999804535486577
,12.0,2,1.8476050185185182,1.1288643621399177,2.1676844115226337,0.8258917333333332,2.5809116666666667,9.1667,2.8660150823915695,0.44523199999999996,0.9999804535486577
,13.0,2,1.8476050185185182,1.1288643621399177,2.1676844115226337,0.8258917333333332,2.5809116666666667,9.1667,2.8660150823915695,0.44523199999999996,0.9999804535486577
,14.0,2,1.8476050185185182,1.1288643621399177,2.1676844115226337,0.8258917333333332,2.5809116666666667,9.1667,2.8660150823915695,0.44523199999999996,0.9999804535486577
,15.0,3,1.8476050185185182,1.1288643621399177,2.1676844115226337,0.8258917333333332,2.5809116666666667,9.1667,2.8660150823915695,0.44523199999999996,0.9999804535486577
,16.0,3,1.8476050185185182,1.1288643621399177,2.1676844115226337,0.8258917333333332,2.5809116666666667,9.1667,2.8660150823915695,0.44523199999999996,0.9999804535486577
,17.0,3,1.8476050185185182,1.1288643621399177,2.1676844115226337,0.8258917333333332,2.5809116666666667,9.1667,2.8660150823915695,0.44523199999999996,0.9999804535486577
,18.0,3,2.5404569004629627,1.5521884979423863,2.980566065843621,1.1356011333333331,3.5487535416666667,12.2222,2.8660150823915704,0.4452319999999999,0.9999804535486579
,19.0,3,2.5404569004629627,1.5521884979423863,2.980566065843621,1.1356011333333331,3.5487535416666667,12.2222,2.8660150823915704,0.4452319999999999,0.9999804535486579
,20.0,3,2.5404569004629627,1.5521884979423863,2.980566065843621,1.1356011333333331,3.5487535416666667,12.2222,2.8660150823915704,0.4452319999999999,0.9999804535486579
,21.0,3,2.5404569004629627,1.5521884979423863,2.980566065843621,1.1356011333333331,3.5487535416666667,12.2222,2.8660150823915704,0.4452319999999999,0.9999804535486579
,22.0,4,2.5404569004629627,1.5521884979423863,2.980566065843621,1.1356011333333331,3.5487535416666667,12.2222,2.8660150823915704,0.4452319999999999,0.9999804535486579
,23.0,4,2.5404569004629627,1.5521884979423863,2.980566065843621,1.1356011333333331,3.5487535416666667,12.2222,2.8660150823915704,0.4452319999999999,0.9999804535486579
,24.0,4,2.5404569004629627,1.5521884979423863,2.980566065843621,1.1356011333333331,3.5487535416666667,12.2222,2.8660150823915704,0.4452319999999999,0.9999804535486579
,25.0,4,2.5404569004629627,1.5521884979423863,2.980566065843621,1.1356011333333331,3.5487535416666667,12.2222,2.8660150823915704,0.4452319999999999,0.9999804535486579
,26.0,4,2.5404569004629627,1.5521884979423863,2.980566065843621,1.1356011333333331,3.5487535416666667,12.2222,2.8660150823915704,0.4452319999999999,0.9999804535486579
,27.0,4,2.5404569004629627,1.5521884979423863,2.980566065843621,1.1356011333333331,3.5487535416666667,12.2222,2.8660150823915704,0.4452319999999999,0.9999804535486579
,28.0,4,2.5404569004629627,1.5521884979423863,2.980566065843621,1.1356011333333331,3.5487535416666667,12.2222,2.8660150823915704,0.4452319999999999,0.9999804535486579
