Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,CaO,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,17.0,3,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,9.1667,4,0.4000000000000001,0.5
,18.0,3,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,12.2222,4,0.4000000000000001,0.5
,19.0,3,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,12.2222,4,0.4000000000000001,0.5
,20.0,3,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,12.2222,4,0.4000000000000001,0.5
,21.0,3,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,12.2222,4,0.4000000000000001,0.5
,22.0,4,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,12.2222,4,0.4000000000000001,0.5
,23.0,4,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,12.2222,4,0.4000000000000001,0.5
,24.0,4,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,12.2222,4,0.4000000000000001,0.5
,25.0,4,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,12.2222,4,0.4000000000000001,0.5
,26.0,4,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,12.2222,4,0.4000000000000001,0.5
,27.0,4,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,12.2222,4,0.4000000000000001,0.5
,28.0,4,4.246809836896331,2.2103,3.57,0.6110087009020018,2.12531739,12.2222,4,0.4000000000000001,0.5
,29.0,5,4.575442138108158,1.5201,3.846258499999999,0.658290590873468,2.2897815340294994,12.2222,4,0.4,0.49999999999999994
,30.0,5,4.575442138108158,1.5201,3.846258499999999,0.658290590873468,2.2897815340294994,12.2222,4,0.4,0.49999999999999994
,31.0,5,4.003511870844638,1.5201,3.846258499999999,0.658290590873468,2.2897815340294994,12.2222,3.5,0.4,0.49999999999999994
