Dia          Semana,Columna_1,=((Main!E41/100)/(Main!J21/278)),Columna_3,=(((Main!F31/100)/Main!F72)/(Main!J21/278)),Columna_5,=(((Main!G36/100)/Main!F73)/(Main!J21/278)),Columna_7,=(((I5/100)/Main!F74)/(Main!J21/278)),Columna_9,=(((K5/100)/Main!F75)/(Main!J21/278)),Columna_11,=((M5/100)/(Main!J21/278)),Columna_13,Columna_14
13,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,35.6483,173.89414634146343,,
14,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,35.6483,173.89414634146343,,
15,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,35.6483,173.89414634146343,,
16,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,35.6483,173.89414634146343,,
17,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,35.6483,173.89414634146343,,
18,1.425528128704815,2.1735155084465867,0.95,1.012295081967213,1.369535012984294,1.4836629307329854,0.23439714541270013,0.9522384032390944,0.8153211706749008,1.9628102256988353,35.6483,173.89414634146343,,
19,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
20,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
21,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
22,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
23,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
24,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
25,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
26,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
27,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
28,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
29,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
30,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
31,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
32,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
33,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
34,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
35,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
36,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
37,1.425528128704815,1.8284467920193812,0.95,1.012295081967213,2.0840750197587083,2.257747938071934,0.35669130823671763,1.4490584397116655,1.2407061292878927,2.986885126063445,35.6483,173.89414634146343,,
