Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O,Columna_12
,40.0,6,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,41.0,6,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,42.0,6,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,43.0,7,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,44.0,7,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,45.0,7,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,46.0,7,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,47.0,7,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,17.3149,2.6000000000000005,0.4,0.49999999999999994,
,48.0,7,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,23.426,2.6000000000000005,0.4,0.49999999999999994,
,49.0,7,1.5295698852409678,0.531,1.978159788,0.3385638213564311,1.177651932110676,23.426,2.6000000000000005,0.4,0.49999999999999994,
,50.0,8,1.5295698852409678,0.64782,1.978159788,0.3385638213564311,1.177651932110676,23.426,2.6000000000000005,0.4,0.49999999999999994,
,51.0,8,1.5295698852409678,0.64782,1.978159788,0.3385638213564311,1.177651932110676,23.426,2.6000000000000005,0.4,0.49999999999999994,
,52.0,8,1.5295698852409678,0.64782,1.978159788,0.3385638213564311,1.177651932110676,23.426,2.6000000000000005,0.4,0.49999999999999994,
,53.0,8,1.5295698852409678,0.64782,1.978159788,0.3385638213564311,1.177651932110676,23.426,2.6000000000000005,0.4,0.49999999999999994,
,54.0,8,1.5295698852409678,0.64782,1.978159788,0.3385638213564311,1.177651932110676,23.426,2.6000000000000005,0.4,0.49999999999999994,
,55.0,8,1.5295698852409678,0.64782,1.978159788,0.3385638213564311,1.177651932110676,23.426,2.6000000000000005,0.4,0.49999999999999994,
,56.0,8,1.5295698852409678,0.64782,1.978159788,0.3385638213564311,1.177651932110676,23.426,2.6000000000000005,0.4,0.49999999999999994,
,57.0,9,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,23.426,2.3,0.4,0.5,
,58.0,9,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,23.426,2.3,0.4,0.5,
,59.0,9,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,23.426,2.3,0.4,0.5,
,60.0,9,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,23.426,2.3,0.4,0.5,
,61.0,9,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,23.426,2.3,0.4,0.5,
,62.0,9,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,23.426,2.3,0.4,0.5,
,63.0,9,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,29.5372,2.3,0.4,0.5,
,64.0,10,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,29.5372,2.3,0.4,0.5,
,65.0,10,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,29.5372,2.3,0.4,0.5,
,66.0,10,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,29.5372,2.3,0.4,0.5,
,67.0,10,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,29.5372,2.3,0.4,0.5,
,68.0,10,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,29.5372,2.3,0.4,0.5,
,69.0,10,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,29.5372,2.3,0.4,0.5,
,70.0,10,1.6507588838408287,0.64782,2.4133549413599997,0.4130478620548459,1.4367353571750248,29.5372,2.3,0.4,0.5,
,71.0,11,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,29.5372,2.3,0.4,0.5,
,72.0,11,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,29.5372,2.3,0.4,0.5,
,73.0,11,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,29.5372,2.3,0.4,0.5,
,74.0,11,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,29.5372,2.3,0.4,0.5,
,75.0,11,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,29.5372,2.3,0.4,0.5,
,76.0,11,1.814932718190026,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,29.5372,2.3,0.4,0.5,
