Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,1.0,1,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,5.0926,3,0.4,0.45000000000000007
,2.0,1,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,5.0926,3,0.4,0.45000000000000007
,3.0,1,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,5.0926,3,0.4,0.45000000000000007
,4.0,1,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,5.0926,3,0.4,0.45000000000000007
,5.0,1,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,5.0926,3,0.4,0.45000000000000007
,6.0,1,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,5.0926,3,0.4,0.45000000000000007
,7.0,1,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,5.0926,3,0.4,0.45000000000000007
,8.0,2,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,5.0926,3,0.4,0.45000000000000007
,9.0,2,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,5.0926,3,0.4,0.45000000000000007
,10.0,2,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,5.0926,3,0.4,0.45000000000000007
,11.0,2,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,9.1667,3,0.4,0.45000000000000007
,12.0,2,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,9.1667,3,0.4,0.45000000000000007
,13.0,2,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,9.1667,3,0.4,0.45000000000000007
,14.0,2,1.717973229533793,1.5641,1.9255754052216294,0.2966075613865496,1.0317123263379395,9.1667,3,0.4,0.45000000000000007
,15.0,3,2.5180401848040432,1.5641,3.02391805513144,0.4657916577731014,1.6201980576065116,9.1667,2.8,0.4,0.45
,16.0,3,2.8808664259927794,2.6256,3.4596366064981945,0.5329079164360012,1.8536535738330757,9.1667,2.8000000000000003,0.4,0.45
,17.0,3,2.8808664259927794,2.6256,3.4596366064981945,0.5329079164360012,1.8536535738330757,9.1667,2.8000000000000003,0.4,0.45
,18.0,3,2.8808664259927794,2.6256,3.4596366064981945,0.5329079164360012,1.8536535738330757,12.2222,2.8000000000000003,0.4,0.45
,19.0,3,2.8808664259927794,2.6256,3.4596366064981945,0.5329079164360012,1.8536535738330757,12.2222,2.8000000000000003,0.4,0.45
,20.0,3,2.8808664259927794,2.6256,3.4596366064981945,0.5329079164360012,1.8536535738330757,12.2222,2.8000000000000003,0.4,0.45
,21.0,3,2.8808664259927794,2.6256,3.4596366064981945,0.5329079164360012,1.8536535738330757,12.2222,2.8000000000000003,0.4,0.45
,22.0,4,2.8808664259927794,2.6256,3.4596366064981945,0.5329079164360012,1.8536535738330757,12.2222,2.8000000000000003,0.4,0.45
,23.0,4,2.8808664259927794,2.6256,3.4596366064981945,0.5329079164360012,1.8536535738330757,12.2222,2.8000000000000003,0.4,0.45
,24.0,4,2.8808664259927794,2.6256,3.4596366064981945,0.5329079164360012,1.8536535738330757,12.2222,2.8000000000000003,0.4,0.45
,25.0,4,2.8808664259927794,2.6256,3.4596366064981945,0.5329079164360012,1.8536535738330757,12.2222,2.8000000000000003,0.4,0.45
,26.0,4,4.419153068592056,2.6256,5.306967233148014,0.8174629802156114,2.843442793807477,12.2222,2.7999999999999994,0.4,0.44999999999999996
,27.0,4,4.419153068592056,2.6256,5.306967233148014,0.8174629802156114,2.843442793807477,12.2222,2.7999999999999994,0.4,0.44999999999999996
,28.0,4,4.419153068592056,2.6256,5.306967233148014,0.8174629802156114,2.843442793807477,12.2222,2.7999999999999994,0.4,0.44999999999999996
,29.0,5,4.528562948207172,2.6256,5.856692922637451,0.9021404203973082,3.1379826847994874,12.2222,2.6000000000000005,0.4,0.45
,30.0,5,4.528562948207172,2.6256,5.856692922637451,0.9021404203973082,3.1379826847994874,12.2222,2.6000000000000005,0.4,0.45
,31.0,5,6.789314741035857,3.2381,8.780474523187252,1.3525074785838065,4.704528200818948,12.2222,2.6,0.4,0.45000000000000007
,32.0,5,6.789314741035857,3.2381,8.780474523187252,1.3525074785838065,4.704528200818948,12.2222,2.6,0.4,0.45000000000000007
,33.0,5,6.789314741035857,3.2381,8.780474523187252,1.3525074785838065,4.704528200818948,17.3149,2.6,0.4,0.45000000000000007
,34.0,5,6.789314741035857,3.2381,8.780474523187252,1.3525074785838065,4.704528200818948,17.3149,2.6,0.4,0.45000000000000007
,35.0,5,6.789314741035857,3.2381,8.780474523187252,1.3525074785838065,4.704528200818948,17.3149,2.6,0.4,0.45000000000000007
,36.0,6,7.781561752988049,3.2381,10.063726212270918,1.550174188031868,5.392087141295349,17.3149,2.6,0.4,0.45
