Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,FofatoMonoPotasico (Lbs),Admin_FofatoMonoPotasico_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
2,1,39449,,51.98175518817971,,27.86577518300847,,36.93799294888778,,33.842051161420514,,69.7572413088036,,427.70923317073175,,20.019999999999996,,1658.5982235085867
4,15,39463,,132.24770069933956,,70.89381039206566,,93.97459970819978,,86.09815957243748,,177.470628623868,,790.7621673170731,,20.019999999999996,,4121.216733360977
6,29,39477,,254.91047457695592,,138.50929429201267,,183.60355318711873,,168.21490136117845,,346.73452297611203,,1084.1943307317076,,20.019999999999996,,7965.911460506157
8,43,39491,,266.9511022666434,,153.46665891230398,,295.7056121585833,,245.60370953177983,,506.2529203808025,,1452.2239439024388,,20.019999999999996,,10740.486057544897
10,57,39505,,265.26099706213756,,146.29531971079447,,378.47455908240164,,296.1179476624296,,610.3758614520314,,1840.148554146341,,20.019999999999996,,12368.40848233096
12,71,39519,,258.23953925345484,,146.29531971079447,,378.47455908240164,,296.1179476624296,,610.3758614520314,,2138.5520253658533,,20.019999999999996,,12351.907717054577
14,85,39533,,258.23953925345484,,146.29531971079447,,378.47455908240164,,296.1179476624296,,610.3758614520314,,2436.952566829269,,20.019999999999996,,12363.843738713114
