Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,MAP 12-61-0 (Lbs),Admin_MAP 12-61-0_Cambios,Sulfato de Potasio (Lbs),Admin_Sulfato de Potasio_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
1,1,37789,,0.0,,1.1444042428940566,,2.684148133333333,,3.2806254962962957,,5.319933237237235,,24.866793170731707,,20.019999999999996,,93.14674943552038
2,8,37796,,0.0,,1.1444042428940566,,2.684148133333333,,3.2806254962962957,,5.319933237237235,,24.866793170731707,,20.019999999999996,,93.14674943552038
3,15,37803,,0.0,,2.0027074250645986,,4.697259233333332,,5.741094618518518,,9.309883165165163,,44.76032536585365,,20.019999999999996,,141.27435413138016
4,22,37810,,0.0,,2.8610106072351416,,6.710370333333332,,8.20156374074074,,13.29983309309309,,59.680108292682924,,20.019999999999996,,189.24478835036197
5,29,37817,,0.0,,2.8610106072351416,,6.710370333333332,,8.20156374074074,,13.29983309309309,,59.680108292682924,,20.019999999999996,,189.24478835036197
6,36,37824,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,84.54738975609757,,20.019999999999996,,285.0285326015937
7,43,37831,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,84.54738975609757,,20.019999999999996,,285.0285326015937
8,50,37838,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,114.387443902439,,20.019999999999996,,285.9714783126181
9,57,37845,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,114.387443902439,,20.019999999999996,,285.9714783126181
10,64,37852,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,144.2279863414634,,20.019999999999996,,286.9144394536913
11,71,37859,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,144.2279863414634,,20.019999999999996,,286.9144394536913
12,78,37866,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,144.2279863414634,,20.019999999999996,,286.9144394536913
13,85,37873,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
14,92,37880,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
15,99,37887,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
16,106,37894,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
17,113,37901,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
18,120,37908,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
19,127,37915,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
20,134,37922,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
21,141,37929,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
22,148,37936,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
23,155,37943,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
24,162,37950,,0.0,,4.5776169715762265,,10.736592533333331,,13.122501985185183,,21.27973294894894,,174.06804048780486,,20.019999999999996,,287.85738516471565
