Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,FofatoMonoPotasico (Lbs),Admin_FofatoMonoPotasico_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
1,1,39449,,2.125987683499306,,1.9997272056820623,,3.8394228882004042,,3.191494608183452,,6.578497811994141,,49.733586341463415,,20.019999999999996,,206.27073789626627
2,8,39456,,2.125987683499306,,1.9997272056820623,,3.8394228882004042,,3.191494608183452,,6.578497811994141,,49.733586341463415,,20.019999999999996,,206.27073789626627
3,15,39463,,3.4015802935988897,,3.1995635290913,,6.143076621120644,,5.106391373093522,,10.525596499190623,,89.5206507317073,,20.019999999999996,,296.7974571374407
4,22,39470,,4.677172903698476,,4.3993998525005376,,8.446730354040886,,7.02128813800359,,14.472695186387105,,119.36021658536585,,20.019999999999996,,386.92627643715167
5,29,39477,,4.677172903698476,,4.3993998525005376,,8.446730354040886,,7.02128813800359,,14.472695186387105,,119.36021658536585,,20.019999999999996,,386.92627643715167
6,36,39484,,7.22835812389764,,6.799072499319013,,13.054037819881367,,10.851081667823733,,22.366892560780073,,169.09477951219515,,20.019999999999996,,566.7861322853541
7,43,39491,,7.22835812389764,,6.799072499319013,,13.054037819881367,,10.851081667823733,,22.366892560780073,,169.09477951219515,,20.019999999999996,,566.7861322853541
8,50,39498,,9.77954334409681,,9.198745146137487,,17.66134528572185,,14.680875197643875,,30.261089935173043,,228.774887804878,,20.019999999999996,,747.0438099481908
9,57,39505,,9.77954334409681,,9.198745146137487,,17.66134528572185,,14.680875197643875,,30.261089935173043,,228.774887804878,,20.019999999999996,,747.0438099481908
10,64,39512,,12.330728564295978,,11.598417792955962,,22.268652751562335,,18.510668727464015,,38.155287309566006,,288.4559726829268,,20.019999999999996,,927.3015266744419
11,71,39519,,12.330728564295978,,11.598417792955962,,22.268652751562335,,18.510668727464015,,38.155287309566006,,288.4559726829268,,20.019999999999996,,927.3015266744419
12,78,39526,,12.330728564295978,,11.598417792955962,,22.268652751562335,,18.510668727464015,,38.155287309566006,,288.4559726829268,,20.019999999999996,,927.3015266744419
13,85,39533,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
14,92,39540,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
15,99,39547,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
16,106,39554,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
17,113,39561,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
18,120,39568,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
19,127,39575,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
20,134,39582,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
21,141,39589,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
22,148,39596,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
23,155,39603,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
24,162,39610,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
25,169,39617,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
26,176,39624,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
27,183,39631,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
28,190,39638,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
29,197,39645,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
30,204,39652,,14.881913784495145,,13.998090439774435,,26.875960217402817,,22.34046225728415,,46.049484683958966,,348.13608097560973,,20.019999999999996,,1107.5592043372785
