Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,78.0,12,3.0058673125895763,1.7513,5.053650489698977,0.691949449977308,2.4068596680648184,29.5372,2,0.4000000000000001,0.39999999999999997
,79.0,12,3.0058673125895763,1.7513,5.053650489698977,0.691949449977308,2.4068596680648184,29.5372,2,0.4000000000000001,0.39999999999999997
,80.0,12,3.0058673125895763,1.7513,5.053650489698977,0.691949449977308,2.4068596680648184,29.5372,2,0.4000000000000001,0.39999999999999997
,81.0,12,3.0058673125895763,1.7513,5.053650489698977,0.691949449977308,2.4068596680648184,35.6483,2,0.4000000000000001,0.39999999999999997
,82.0,12,3.0058673125895763,1.7513,5.053650489698977,0.691949449977308,2.4068596680648184,35.6483,2,0.4000000000000001,0.39999999999999997
,83.0,12,3.0058673125895763,1.7513,5.053650489698977,0.691949449977308,2.4068596680648184,35.6483,2,0.4000000000000001,0.39999999999999997
,84.0,12,3.0058673125895763,1.7513,5.053650489698977,0.691949449977308,2.4068596680648184,35.6483,2,0.4000000000000001,0.39999999999999997
,85.0,13,2.705280581330619,1.54525,5.053650489698977,0.691949449977308,2.4068596680648184,35.6483,1.8,0.4000000000000001,0.39999999999999997
,86.0,13,2.705280581330619,1.54525,5.053650489698977,0.691949449977308,2.4068596680648184,35.6483,1.8,0.4000000000000001,0.39999999999999997
,87.0,13,2.705280581330619,1.54525,5.053650489698977,0.691949449977308,2.4068596680648184,35.6483,1.8,0.4000000000000001,0.39999999999999997
,88.0,13,2.705280581330619,1.54525,5.053650489698977,0.691949449977308,2.4068596680648184,35.6483,1.8,0.4000000000000001,0.39999999999999997
,89.0,13,2.705280581330619,1.54525,5.053650489698977,0.691949449977308,2.4068596680648184,35.6483,1.8,0.4000000000000001,0.39999999999999997
,90.0,13,2.705280581330619,1.54525,5.053650489698977,0.691949449977308,2.4068596680648184,35.6483,1.8,0.4000000000000001,0.39999999999999997
,91.0,13,2.705280581330619,1.54525,5.053650489698977,0.691949449977308,2.4068596680648184,35.6483,1.8,0.4000000000000001,0.39999999999999997
