Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
1,1,39120,,1.2137388765204822,,2.4155185185185184,,4.660809550889472,,3.215735113449227,,5.302771022337875,,49.733586341463415,,20.019999999999996,,114.62611617974983
2,8,39127,,1.2137388765204822,,2.4155185185185184,,4.660809550889472,,3.215735113449227,,5.302771022337875,,49.733586341463415,,20.019999999999996,,114.62611617974983
3,15,39134,,1.9419822024327729,,3.864829629629629,,7.457295281423154,,5.145176181518762,,8.484433635740599,,89.5206507317073,,20.019999999999996,,153.68610832529728
4,22,39141,,2.670225528345063,,5.31414074074074,,10.253781011956839,,7.074617249588299,,11.666096249143324,,119.36021658536585,,20.019999999999996,,192.43175951708866
5,29,39148,,2.670225528345063,,5.31414074074074,,10.253781011956839,,7.074617249588299,,11.666096249143324,,119.36021658536585,,20.019999999999996,,192.43175951708866
6,36,39155,,1.8346534534996513,,8.21276296296296,,15.846752473024203,,10.933499385727373,,18.029421475948777,,169.09477951219515,,20.019999999999996,,262.27422560186403
7,43,39162,,1.8346534534996513,,8.21276296296296,,15.846752473024203,,10.933499385727373,,18.029421475948777,,169.09477951219515,,20.019999999999996,,262.27422560186403
8,50,39169,,2.4821782017936487,,11.111385185185183,,21.43972393409157,,14.792381521866446,,24.392746702754227,,228.774887804878,,20.019999999999996,,337.17688075424644
9,57,39176,,2.4821782017936487,,11.111385185185183,,21.43972393409157,,14.792381521866446,,24.392746702754227,,228.774887804878,,20.019999999999996,,337.17688075424644
10,64,39183,,3.129702950087646,,14.010007407407404,,27.032695395158928,,18.65126365800551,,30.756071929559667,,288.4559726829268,,20.019999999999996,,412.0795667667264
11,71,39190,,3.129702950087646,,14.010007407407404,,27.032695395158928,,18.65126365800551,,30.756071929559667,,288.4559726829268,,20.019999999999996,,412.0795667667264
12,78,39197,,3.129702950087646,,14.010007407407404,,27.032695395158928,,18.65126365800551,,30.756071929559667,,288.4559726829268,,20.019999999999996,,412.0795667667264
13,85,39204,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
14,92,39211,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
15,99,39218,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
16,106,39225,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
17,113,39232,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
18,120,39239,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
19,127,39246,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
20,134,39253,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
21,141,39260,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
22,148,39267,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
23,155,39274,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
24,162,39281,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
25,169,39288,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
26,176,39295,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
27,183,39302,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
28,190,39309,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
29,197,39316,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
30,204,39323,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
31,211,39330,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
32,218,39337,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
33,225,39344,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
34,232,39351,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
35,239,39358,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
36,246,39365,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
37,253,39372,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
38,260,39379,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
39,267,39386,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
40,274,39393,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
41,281,39400,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
42,288,39407,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
43,295,39414,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
44,302,39421,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
45,309,39428,,3.7772276983816404,,16.90862962962963,,32.6256668562263,,22.510145794144588,,37.119397156365125,,348.13608097560973,,20.019999999999996,,486.98222191910884
