Fase,Día después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,1.0,1,3.0888645808599287,1.7434729974160204,5.345056888888888,0.914811278971231,2.5456453459932447,5.0926,1.943175068441701,0.5,0.4000000000000001
,2.0,1,3.0888645808599287,1.7434729974160204,5.345056888888888,0.914811278971231,2.5456453459932447,5.0926,1.943175068441701,0.5,0.4000000000000001
,3.0,1,3.0888645808599287,1.7434729974160204,5.345056888888888,0.914811278971231,2.5456453459932447,5.0926,1.943175068441701,0.5,0.4000000000000001
,4.0,1,3.0888645808599287,1.7434729974160204,5.345056888888888,0.914811278971231,2.5456453459932447,5.0926,1.943175068441701,0.5,0.4000000000000001
,5.0,1,3.0888645808599287,1.7434729974160204,5.345056888888888,0.914811278971231,2.5456453459932447,5.0926,1.943175068441701,0.5,0.4000000000000001
,6.0,1,3.0888645808599287,1.7434729974160204,5.345056888888888,0.914811278971231,2.5456453459932447,5.0926,1.943175068441701,0.5,0.4000000000000001
,7.0,1,3.0888645808599287,1.7434729974160204,5.345056888888888,0.914811278971231,2.5456453459932447,5.0926,1.943175068441701,0.5,0.4000000000000001
,8.0,2,3.0888645808599287,1.7434729974160204,5.345056888888888,0.914811278971231,2.5456453459932447,5.0926,1.943175068441701,0.5,0.4000000000000001
,9.0,2,3.0888645808599287,1.7434729974160204,5.345056888888888,0.914811278971231,2.5456453459932447,5.0926,1.943175068441701,0.5,0.4000000000000001
,10.0,2,3.0888645808599287,1.7434729974160204,5.345056888888888,0.914811278971231,2.5456453459932447,5.0926,1.943175068441701,0.5,0.4000000000000001
,11.0,2,5.405513016504875,3.051077745478036,9.353849555555556,1.6009197381996543,4.4548793554881785,9.1667,1.9431750684417006,0.5,0.4
,12.0,2,5.405513016504875,3.051077745478036,9.353849555555556,1.6009197381996543,4.4548793554881785,9.1667,1.9431750684417006,0.5,0.4
,13.0,2,5.405513016504875,3.051077745478036,9.353849555555556,1.6009197381996543,4.4548793554881785,9.1667,1.9431750684417006,0.5,0.4
,14.0,2,5.405513016504875,3.051077745478036,9.353849555555556,1.6009197381996543,4.4548793554881785,9.1667,1.9431750684417006,0.5,0.4
,15.0,3,5.405513016504875,3.051077745478036,9.353849555555556,1.6009197381996543,4.4548793554881785,9.1667,1.9431750684417006,0.5,0.4
,16.0,3,5.405513016504875,3.051077745478036,9.353849555555556,1.6009197381996543,4.4548793554881785,9.1667,1.9431750684417006,0.5,0.4
,17.0,3,5.405513016504875,3.051077745478036,9.353849555555556,1.6009197381996543,4.4548793554881785,9.1667,1.9431750684417006,0.5,0.4
,18.0,3,7.722161452149823,4.358682493540051,13.362642222222224,2.2870281974280777,6.364113364983113,12.2222,1.9431750684417008,0.5,0.4
