Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sin Magnecio,Admin_Kcl Soluble_Cambios_1,Sin Calcio,Admin_Kcl Soluble_Cambios_2,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
2,1,39480,,68.65780248191783,,17.027242433077173,,52.16969490015748,,0.0004821600631371278,,0.0016771335096146063,,427.70923317073175,,20.019999999999996,,705.3427137086096
4,15,39494,,104.50966675807774,,28.201370279784065,,86.40605717838581,,0.0007985776045708675,,0.0027777523752991915,,790.7621673170731,,20.019999999999996,,1097.4523542344823
6,29,39508,,142.568533817071,,40.43970077855829,,123.90302538787402,,0.0011451301499506785,,0.003983192085334691,,1084.1943307317076,,20.019999999999996,,1517.8476654721876
8,43,39522,,183.41687758224273,,54.274335255433485,,166.29090249425192,,0.0015368852012495945,,0.0053458630618965575,,1452.2239439024388,,20.019999999999996,,1985.7224657660977
10,57,39536,,263.16656620835295,,85.13621216538588,,252.15352535076102,,0.002330440305162784,,0.008106145296470597,,1840.148554146341,,20.019999999999996,,2922.930809175619
12,71,39550,,241.78344318566516,,99.32558085961688,,291.64308607379684,,0.002695408686287415,,0.009375642189164987,,2138.5520253658533,,20.019999999999996,,3123.593985656465
14,85,39564,,105.35738411884535,,49.662790429808446,,145.82154303689845,,0.0013477043431437076,,0.004687821094582494,,1218.4762834146343,,20.019999999999996,,1532.8789368878524
