Columna_0,N,Columna_2,P2O5,Columna_4,K2O,Columna_6,MgO,Columna_8,Ca,Columna_10,B,Columna_12
Porcentaje de Elemento,,33.5,,46.0,,60.0,,16.0,,27.0,,20.5
,,0.335,,0.46,,0.6,,0.16,,0.27,,0.205
1,0.930531672967869,0.6790147560953749,0.6216159544159546,1.3513390313390317,1.5644675415573055,2.6074459025955092,0.28784202414090987,1.7990126508806867,0.8009780005769099,2.9665851873218885,5.0926,24.841951219512197
,0.930531672967869,0.6790147560953749,0.6216159544159546,1.3513390313390317,1.5644675415573055,2.6074459025955092,0.28784202414090987,1.7990126508806867,0.8009780005769099,2.9665851873218885,5.0926,24.841951219512197
,0.930531672967869,0.6790147560953749,0.6216159544159546,1.3513390313390317,1.5644675415573055,2.6074459025955092,0.28784202414090987,1.7990126508806867,0.8009780005769099,2.9665851873218885,5.0926,24.841951219512197
,0.930531672967869,0.6790147560953749,0.6216159544159546,1.3513390313390317,1.5644675415573055,2.6074459025955092,0.28784202414090987,1.7990126508806867,0.8009780005769099,2.9665851873218885,5.0926,24.841951219512197
,0.930531672967869,0.6790147560953749,0.6216159544159546,1.3513390313390317,1.5644675415573055,2.6074459025955092,0.28784202414090987,1.7990126508806867,0.8009780005769099,2.9665851873218885,5.0926,24.841951219512197
,0.930531672967869,0.6790147560953749,0.6216159544159546,1.3513390313390317,1.5644675415573055,2.6074459025955092,0.28784202414090987,1.7990126508806867,0.8009780005769099,2.9665851873218885,5.0926,24.841951219512197
,0.930531672967869,0.6790147560953749,0.6216159544159546,1.3513390313390317,1.5644675415573055,2.6074459025955092,0.28784202414090987,1.7990126508806867,0.8009780005769099,2.9665851873218885,5.0926,24.841951219512197
2,0.930531672967869,0.6790147560953749,0.6216159544159546,1.3513390313390317,1.5644675415573055,2.6074459025955092,0.28784202414090987,1.7990126508806867,0.8009780005769099,2.9665851873218885,5.0926,24.841951219512197
,0.930531672967869,0.6790147560953749,0.6216159544159546,1.3513390313390317,1.5644675415573055,2.6074459025955092,0.28784202414090987,1.7990126508806867,0.8009780005769099,2.9665851873218885,5.0926,24.841951219512197
