Semana (Semana),DDT (DDT),FECHA,FECHA (Cambios),Nitrato de Amonio (Lbs),Nitrato de Amonio (Cambios),DAP 18-46-0 (Lbs),DAP 18-46-0 (Cambios),Kcl Soluble (Lbs),Kcl Soluble (Cambios),Sulfato de Magnesio (Lbs),Sulfato de Magnesio (Cambios),Nitrato de Calcio (Lbs),Nitrato de Calcio (Cambios),Solubor (Gramos),Solubor (Cambios),Melaza (Lts),Melaza (Cambios),Admin_Costo / Aplicación (Costo / Aplicación)
1,3,39955,,2.190805572720419,,6.854673913043478,,5.780774999999999,,3.7101930913411425,,7.647669863166666,,87.03377609756097,,20.019999999999996,,319.8747823447784
2,10,39962,,2.190805572720419,,6.854673913043478,,5.780774999999999,,3.7101930913411425,,7.647669863166666,,126.82084048780487,,20.019999999999996,,321.46626492038814
3,17,39969,,2.190805572720419,,6.854673913043478,,5.780774999999999,,3.7101930913411425,,7.647669863166666,,186.50070463414633,,20.019999999999996,,323.8534594862418
4,24,39976,,2.190805572720419,,6.854673913043478,,5.780774999999999,,3.7101930913411425,,7.647669863166666,,208.88037902439024,,20.019999999999996,,324.74864646185154
5,31,39983,,2.190805572720419,,6.854673913043478,,5.780774999999999,,3.7101930913411425,,7.647669863166666,,246.18130121951222,,20.019999999999996,,326.2406833496564
6,38,39990,,2.190805572720419,,6.854673913043478,,5.780774999999999,,3.7101930913411425,,7.647669863166666,,295.9158641463415,,20.019999999999996,,328.2300658667296
7,45,39997,,0.0,,11.642282826086957,,5.780774999999999,,3.7101930913411425,,7.647669863166666,,325.75591829268296,,20.019999999999996,,373.2919804382384
8,52,40004,,0.0,,11.642282826086957,,5.780774999999999,,3.7101930913411425,,7.647669863166666,,400.35605365853655,,20.019999999999996,,376.27598585287257
9,59,40011,,0.0,,11.642282826086957,,6.193687499999999,,3.9752068835797965,,8.193931996249999,,415.27632487804874,,20.019999999999996,,388.62267882975925
10,66,40018,,0.0,,11.642282826086957,,6.193687499999999,,3.9752068835797965,,8.193931996249999,,504.797952195122,,20.019999999999996,,392.2035439224422
11,73,40025,,0.0,,11.642282826086957,,6.193687499999999,,3.9752068835797965,,8.193931996249999,,504.797952195122,,20.019999999999996,,392.2035439224422
12,80,40032,,0.0,,11.642282826086957,,6.193687499999999,,3.9752068835797965,,8.193931996249999,,564.4780604878048,,20.019999999999996,,394.5907482541495
13,87,40039,,0.0,,11.642282826086957,,6.93693,,4.452231709609372,,9.1772038358,,609.2381417073171,,20.019999999999996,,417.5309393335213
14,94,40046,,6.864919542332546,,11.642282826086957,,17.61748989,,11.307184465171268,,23.30703867498673,,609.2381417073171,,20.019999999999996,,764.0205915744307
15,101,40053,,3.7653792308464995,,17.410871739130435,,17.61748989,,11.307184465171268,,23.30703867498673,,609.2381417073171,,20.019999999999996,,814.0265085997389
16,108,40060,,3.7653792308464995,,17.410871739130435,,17.61748989,,11.307184465171268,,23.30703867498673,,609.2381417073171,,20.019999999999996,,814.0265085997389
17,115,40067,,2.2948537242157245,,17.410871739130435,,20.019874874999996,,12.84907325587644,,26.485271221575825,,609.2381417073171,,20.019999999999996,,873.2717737537143
18,122,40074,,2.2948537242157245,,17.410871739130435,,20.019874874999996,,12.84907325587644,,26.485271221575825,,609.2381417073171,,20.019999999999996,,873.2717737537143
19,129,40081,,0.0,,17.410871739130435,,14.889874999999998,,9.55655796254537,,19.698543586944442,,609.2381417073171,,20.019999999999996,,713.0638572180533
20,136,40088,,0.0,,17.410871739130435,,14.889874999999998,,9.55655796254537,,19.698543586944442,,609.2381417073171,,20.019999999999996,,713.0638572180533
21,143,40095,,0.0,,17.410871739130435,,14.889874999999998,,9.55655796254537,,19.698543586944442,,609.2381417073171,,20.019999999999996,,713.0638572180533
22,150,40102,,0.0,,17.410871739130435,,14.889874999999998,,9.55655796254537,,19.698543586944442,,609.2381417073171,,20.019999999999996,,713.0638572180533
23,157,40109,,0.0,,17.410871739130435,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,807.2211618136521
24,164,40116,,0.0,,13.945453260869565,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,765.6361400745216
25,171,40123,,0.0,,13.945453260869565,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,765.6361400745216
26,178,40130,,0.0,,13.945453260869565,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,765.6361400745216
27,185,40137,,0.0,,13.945453260869565,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,765.6361400745216
28,192,40144,,1.8676429769698417,,8.880610869565217,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,716.4374178360824
29,199,40151,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
30,206,40158,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
31,213,40165,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
32,220,40172,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
33,227,40179,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
34,234,40186,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
35,241,40193,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
36,248,40200,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
37,255,40207,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
38,262,40214,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
39,269,40221,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
40,276,40228,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
41,283,40235,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
42,290,40242,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
43,297,40249,,2.956206117787492,,6.854673913043478,,18.198736111111106,,11.680237509777674,,24.075997717376538,,609.2381417073171,,20.019999999999996,,698.8752658308911
