Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,FofatoMonoPotasico (Lbs),Admin_FofatoMonoPotasico_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
1,1,39449,,1.7961875715282742,,0.7199110379999998,,1.9163803379790607,,1.4917918158217576,,3.074969693249781,,24.866793170731707,,20.019999999999996,,120.41794167792811
2,8,39456,,1.7961875715282742,,0.7199110379999998,,1.9163803379790607,,1.4917918158217576,,3.074969693249781,,24.866793170731707,,20.019999999999996,,120.41794167792811
3,15,39463,,1.7961875715282742,,0.7199110379999998,,1.9163803379790607,,1.4917918158217576,,3.074969693249781,,44.76032536585365,,20.019999999999996,,121.21368296573299
4,22,39470,,1.7961875715282742,,0.7199110379999998,,1.9163803379790607,,1.4917918158217576,,3.074969693249781,,59.680108292682924,,20.019999999999996,,121.81047428280615
5,29,39477,,2.550340158733493,,1.0221749999999998,,2.72099741298,,2.1181399073611717,,4.3660354964547645,,59.680108292682924,,20.019999999999996,,148.41604228431066
6,36,39484,,2.550340158733493,,1.0221749999999998,,2.72099741298,,2.1181399073611717,,4.3660354964547645,,84.54738975609757,,20.019999999999996,,149.41073354284725
7,43,39491,,2.550340158733493,,1.0221749999999998,,2.72099741298,,2.1181399073611717,,4.3660354964547645,,84.54738975609757,,20.019999999999996,,149.41073354284725
8,50,39498,,2.550340158733493,,1.2470534999999998,,2.5935662629799996,,2.1181399073611717,,4.3660354964547645,,114.387443902439,,20.019999999999996,,152.6011068697009
9,57,39505,,2.4680368070002188,,1.2470534999999998,,3.319616843835599,,2.5841306869806293,,5.326563305674813,,114.387443902439,,20.019999999999996,,167.79267840232234
10,64,39512,,2.4680368070002188,,1.2470534999999998,,3.319616843835599,,2.5841306869806293,,5.326563305674813,,144.2279863414634,,20.019999999999996,,168.9863000998833
11,71,39519,,2.713491833707345,,1.3710773999999997,,3.64976452994384,,2.8411316624071183,,5.856308945911325,,144.2279863414634,,20.019999999999996,,179.64386014229473
