Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,DAP 18-46-0 (Lbs),Admin_DAP 18-46-0_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
25,169,39288,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
26,176,39295,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
27,183,39302,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
28,190,39309,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
29,197,39316,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
30,204,39323,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
31,211,39330,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
32,218,39337,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
33,225,39344,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
34,232,39351,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
35,239,39358,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
36,246,39365,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
37,253,39372,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
38,260,39379,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
39,267,39386,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
40,274,39393,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
41,281,39400,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
42,288,39407,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
43,295,39414,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
44,302,39421,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
45,309,39428,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
46,316,39435,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
47,323,39442,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
48,330,39449,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
49,337,39456,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
50,344,39463,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
51,351,39470,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
52,358,39477,,0.5755171762224178,,0.7730635073716435,,1.817016455665185,,1.1661899832915381,,1.923055920892067,,4.172763935609756,,0.23995999999999995,,24.104910215015956
