Semana (Semana),DDT (DDT),FECHA,FECHA (Cambios),Nitrato de Amonio (Lbs),Nitrato de Amonio (Cambios),DAP 18-46-0 (Lbs),DAP 18-46-0 (Cambios),Kcl Soluble (Lbs),Kcl Soluble (Cambios),Sulfato de Magnesio (Lbs),Sulfato de Magnesio (Cambios),Nitrato de Calcio (Lbs),Nitrato de Calcio (Cambios),Solubor (Gramos),Solubor (Cambios),Melaza (Lts),Melaza (Cambios),Admin_Costo / Aplicación (Costo / Aplicación)
2,14,39133,,0.5755171762224178,,0.7730635073716433,,1.817016455665185,,1.166189983291538,,1.923055920892067,,5.126528850731708,,0.23995999999999995,,24.135049186333802
4,28,39147,,1.1087169130167167,,1.4892841097894893,,3.500428760178519,,2.246630703105757,,3.704710671130307,,9.47808639707317,,0.23995999999999995,,45.927095244548106
6,42,39161,,1.6926975771247585,,2.2737161981518925,,5.344166046074073,,3.4299705390927584,,5.656046826153137,,12.99516841170732,,0.23995999999999995,,69.75510871784137
8,56,39175,,2.352849632203414,,3.160465515431131,,7.428390804042962,,4.767659049338933,,7.8619050883528585,,17.40637650243902,,0.23995999999999995,,96.70488183796073
10,70,39189,,3.01300168728207,,4.0472148327103685,,9.51261556201185,,6.105347559585111,,10.067763350552584,,22.056046306341457,,0.23995999999999995,,123.66219034821633
12,84,39203,,3.5208109604194973,,4.729329692155936,,11.115865375834074,,7.134338721312939,,11.764577398398528,,25.632714485853654,,0.23995999999999995,,144.39858148149833
14,98,39217,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
16,112,39231,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
18,126,39245,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
20,140,39259,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
22,154,39273,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
24,168,39287,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
26,182,39301,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
28,196,39315,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
30,210,39329,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
32,224,39343,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
34,238,39357,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
36,252,39371,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
38,266,39385,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
40,280,39399,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
42,294,39413,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
44,308,39427,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
46,322,39441,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
48,336,39455,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
50,350,39469,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
52,364,39483,,4.028620233556924,,5.411444551601504,,12.719115189656296,,8.163329883040767,,13.461391446244471,,29.209347549268298,,0.23995999999999995,,165.13497150511168
