Semana,DDT,FECHA,Admin_col_3_Cambios,Nitrato de Amonio (Lbs),Admin_Nitrato de Amonio_Cambios,FofatoMonoPotasico (Lbs),Admin_FofatoMonoPotasico_Cambios,Kcl Soluble (Lbs),Admin_Kcl Soluble_Cambios,Sulfato de Magnesio (Lbs),Admin_Sulfato de Magnesio_Cambios,Nitrato de Calcio (Lbs),Admin_Nitrato de Calcio_Cambios,Solubor (Gramos),Admin_Solubor_Cambios,Melaza (Lts),Admin_Melaza_Cambios,Admin_Costo / Aplicación
1,3,39451,Furadan 48 SC,3.720478446123786,,3.4995226099436088,,6.718990054350708,,5.585115564321041,,11.512371170989747,,87.03377609756097,,20.019999999999996,3.788785,1770.036446318466
2,10,39458,,4.99607105622337,,4.699358933352847,,9.022643787270948,,7.50001232923111,,15.459469858186228,,126.82084048780487,,20.019999999999996,,409.4585105596404
3,17,39465,,7.228358123897643,,6.799072499319013,,13.054037819881367,,10.851081667823731,,22.36689256078007,,186.50070463414633,,20.019999999999996,,567.4823692902321
4,24,39472,,8.185052581472332,,7.69894974187594,,14.781778119571548,,12.287254241506284,,25.327216576177427,,208.88037902439024,,20.019999999999996,,635.0789837650154
5,31,39479,BaZam,10.098441496621705,,9.498704226989798,,18.23725871895191,,15.159599388871392,,31.247864606972158,,246.18130121951222,,20.019999999999996,1.001,1150.353875651167
6,38,39486,,12.649626716820869,,11.898376873808273,,22.84456618479239,,18.989392918691536,,39.14206198136513,,295.9158641463415,,20.019999999999996,,949.8337314993696
7,45,39493,,13.925219326920454,,13.098213197217511,,25.148219917712634,,20.904289683601604,,43.08916066856161,,325.75591829268296,,20.019999999999996,,1039.962570330788
8,52,39500,,17.114200852169418,,16.097804005740606,,30.907354250013242,,25.691531595876786,,52.95690738655282,,400.35605365853655,,20.019999999999996,,1265.284667409334
9,59,39507,TricoZam,17.751997157219208,,16.697722167445225,,32.05918111647336,,26.64897997833182,,54.930456730151064,,415.27632487804874,,20.019999999999996,1.001,1690.7290965908967
10,66,39514,,21.57877498751796,,20.297231137672934,,38.970142315234085,,32.39367027306202,,66.77175279174051,,504.797952195122,,20.019999999999996,,1580.7356716802733
11,73,39521,,21.57877498751796,,20.297231137672934,,38.970142315234085,,32.39367027306202,,66.77175279174051,,504.797952195122,,20.019999999999996,,1580.7356716802733
12,80,39528,,24.12996020771713,,22.696903784491408,,43.57744978107457,,36.22346380288215,,74.66595016613346,,564.4780604878048,,20.019999999999996,,1760.99334934311
13,87,39535,BaZam,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,1.001,2276.5666075902373
14,94,39542,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
15,101,39549,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
16,108,39556,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
17,115,39563,TricoZam,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,1.001,2276.5666075902373
18,122,39570,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
19,129,39577,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
20,136,39584,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
21,143,39591,BaZam,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,1.001,2276.5666075902373
22,150,39598,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
23,157,39605,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
24,164,39612,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
25,171,39619,TricoZam,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,1.001,2276.5666075902373
26,178,39626,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
27,185,39633,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
28,192,39640,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
29,199,39647,BaZam,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,1.001,2276.5666075902373
30,206,39654,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
31,213,39661,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
32,220,39668,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
33,227,39675,TricoZam,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,1.001,2276.5666075902373
34,234,39682,,26.04334912286651,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
35,241,39689,Acido Salicílico,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,250.24999999999997,1938.7291075902372
36,248,39696,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
37,255,39703,BaZam,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,1.001,2276.5666075902373
38,262,39710,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
39,269,39717,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
40,276,39724,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
41,283,39731,TricoZam,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,1.001,2276.5666075902373
42,290,39738,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
43,297,39745,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
44,304,39752,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
45,311,39759,BaZam,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,1.001,2276.5666075902373
46,318,39766,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
47,325,39773,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
48,332,39780,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
49,339,39787,TricoZam,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,1.001,2276.5666075902373
50,346,39794,Acido Salicílico,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,250.24999999999997,1938.7291075902372
51,353,39801,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
52,360,39808,,26.043349122866505,,24.49665826960526,,47.032930380454935,,39.09580895024725,,80.5865981969282,,609.2381417073171,,20.019999999999996,,1896.1866075902371
