Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,CaO,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O
,1.0,1,0.9253386035266035,0.5070153846153846,1.1251644444444446,0.154058322801372,0.5358726185742223,5.0926,2.7653497920661665,0.4000000000000001,0.39999999999999997
,2.0,1,0.9253386035266035,0.5070153846153846,1.1251644444444446,0.154058322801372,0.5358726185742223,5.0926,2.7653497920661665,0.4000000000000001,0.39999999999999997
,3.0,1,0.9253386035266035,0.5070153846153846,1.1251644444444446,0.154058322801372,0.5358726185742223,5.0926,2.7653497920661665,0.4000000000000001,0.39999999999999997
,4.0,1,0.9253386035266035,0.5070153846153846,1.1251644444444446,0.154058322801372,0.5358726185742223,5.0926,2.7653497920661665,0.4000000000000001,0.39999999999999997
,5.0,1,0.9253386035266035,0.5070153846153846,1.1251644444444446,0.154058322801372,0.5358726185742223,5.0926,2.7653497920661665,0.4000000000000001,0.39999999999999997
,6.0,1,0.9253386035266035,0.5070153846153846,1.1251644444444446,0.154058322801372,0.5358726185742223,5.0926,2.7653497920661665,0.4000000000000001,0.39999999999999997
,7.0,1,0.9253386035266035,0.5070153846153846,1.1251644444444446,0.154058322801372,0.5358726185742223,5.0926,2.7653497920661665,0.4000000000000001,0.39999999999999997
,8.0,2,0.9253386035266035,0.5070153846153846,1.1251644444444446,0.154058322801372,0.5358726185742223,5.0926,2.7653497920661665,0.4000000000000001,0.39999999999999997
,9.0,2,0.9253386035266035,0.5070153846153846,1.1251644444444446,0.154058322801372,0.5358726185742223,5.0926,2.7653497920661665,0.4000000000000001,0.39999999999999997
,10.0,2,0.9253386035266035,0.5070153846153846,1.1251644444444446,0.154058322801372,0.5358726185742223,5.0926,2.7653497920661665,0.4000000000000001,0.39999999999999997
,11.0,2,1.3880079052899053,0.760523076923077,1.6877466666666667,0.23108748420205802,0.8038089278613335,9.1667,2.765349792066167,0.4,0.4
,12.0,2,1.3880079052899053,0.760523076923077,1.6877466666666667,0.23108748420205802,0.8038089278613335,9.1667,2.765349792066167,0.4,0.4
,13.0,2,1.3880079052899053,0.760523076923077,1.6877466666666667,0.23108748420205802,0.8038089278613335,9.1667,2.765349792066167,0.4,0.4
,14.0,2,1.3880079052899053,0.760523076923077,1.6877466666666667,0.23108748420205802,0.8038089278613335,9.1667,2.765349792066167,0.4,0.4
,15.0,3,1.3880079052899053,0.760523076923077,1.6877466666666667,0.23108748420205802,0.8038089278613335,9.1667,2.765349792066167,0.4,0.4
,16.0,3,1.3880079052899053,0.760523076923077,1.6877466666666667,0.23108748420205802,0.8038089278613335,9.1667,2.765349792066167,0.4,0.4
,17.0,3,1.3880079052899053,0.760523076923077,1.6877466666666667,0.23108748420205802,0.8038089278613335,9.1667,2.765349792066167,0.4,0.4
,18.0,3,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,19.0,3,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,20.0,3,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,21.0,3,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,22.0,4,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,23.0,4,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,24.0,4,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,25.0,4,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,26.0,4,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,27.0,4,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,28.0,4,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,29.0,5,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,30.0,5,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,31.0,5,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,32.0,5,1.850677207053207,1.0140307692307693,2.2503288888888893,0.308116645602744,1.0717452371484446,12.2222,2.7653497920661665,0.4000000000000001,0.39999999999999997
,33.0,5,2.7760158105798105,1.521046153846154,3.3754933333333335,0.46217496840411604,1.607617855722667,17.3149,2.765349792066167,0.4,0.4
