Semana (Semana),DDT (DDT),FECHA,FECHA (Cambios),Nitrato de Amonio (Lbs),Nitrato de Amonio (Cambios),DAP 18-46-0 (Lbs),DAP 18-46-0 (Cambios),Kcl Soluble (Lbs),Kcl Soluble (Cambios),Sulfato de Magnesio (Lbs),Sulfato de Magnesio (Cambios),Nitrato de Calcio (Lbs),Nitrato de Calcio (Cambios),Solubor (Gramos),Solubor (Cambios),Melaza (Lts),Melaza (Cambios),Admin_Costo / Aplicación (Costo / Aplicación)
29,197,39316,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
30,204,39323,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
31,211,39330,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
32,218,39337,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
33,225,39344,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
34,232,39351,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
35,239,39358,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
36,246,39365,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
37,253,39372,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
38,260,39379,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
39,267,39386,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
40,274,39393,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
41,281,39400,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
42,288,39407,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
43,295,39414,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
44,302,39421,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
45,309,39428,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
46,316,39435,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
47,323,39442,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
48,330,39449,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
49,337,39456,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
50,344,39463,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,,,11.752505107507979
51,351,39470,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,0.23995999999999995,,12.352405107507979
52,358,39477,,0.2877585881112089,,0.38653175368582177,,0.9085082278325926,,0.5830949916457691,,0.9615279604460335,,2.086381967804878,,,,11.752505107507979
