Fase,Día después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O,Columna_12
,125.0,18,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,126.0,18,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,127.0,19,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,128.0,19,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,129.0,19,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,130.0,19,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,131.0,19,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,132.0,19,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,133.0,19,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,134.0,20,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,135.0,20,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,136.0,20,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,137.0,20,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,138.0,20,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,139.0,20,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,140.0,20,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,141.0,21,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,142.0,21,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,143.0,21,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,144.0,21,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,145.0,21,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,146.0,21,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
7.0,147.0,21,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
8.0,148.0,22,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,149.0,22,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,150.0,22,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,151.0,22,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,152.0,22,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,153.0,22,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,154.0,22,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,155.0,23,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,156.0,23,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,157.0,23,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,158.0,23,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,159.0,23,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,160.0,23,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,161.0,23,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,162.0,24,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,163.0,24,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,164.0,24,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,165.0,24,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,166.0,24,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,167.0,24,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,168.0,24,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,169.0,25,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,170.0,25,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
,171.0,25,2.99818647559187,2.1758543007751934,4.35041152,0.9307210403446435,2.58991743896704,27.805674,2.317360997759834,0.5,0.5,2.58991743896704
