Semana (Semana),DDT (DDT),FECHA,FECHA (Cambios),Nitrato de Amonio (Lbs),Nitrato de Amonio (Cambios),DAP 18-46-0 (Lbs),DAP 18-46-0 (Cambios),Kcl Soluble (Lbs),Kcl Soluble (Cambios),Sulfato de Magnesio (Lbs),Sulfato de Magnesio (Cambios),Nitrato de Calcio (Lbs),Nitrato de Calcio (Cambios),Solubor (Gramos),Solubor (Cambios),Melaza (Lts),Melaza (Cambios),Admin_Costo / Aplicación (Costo / Aplicación)
1,1,39953,,0.6259444493486911,,1.958478260869565,,1.65165,,1.0600551689546125,,2.185048532333333,,24.866793170731707,,20.019999999999996,,131.43279495565093
2,8,39960,,0.6259444493486911,,1.958478260869565,,1.65165,,1.0600551689546125,,2.185048532333333,,24.866793170731707,,20.019999999999996,,131.43279495565093
3,15,39967,,0.6259444493486911,,1.958478260869565,,1.65165,,1.0600551689546125,,2.185048532333333,,44.76032536585365,,20.019999999999996,,132.2285362434558
4,22,39974,,0.6259444493486911,,1.958478260869565,,1.65165,,1.0600551689546125,,2.185048532333333,,59.680108292682924,,20.019999999999996,,132.825327560529
5,29,39981,,0.6259444493486911,,1.958478260869565,,1.65165,,1.0600551689546125,,2.185048532333333,,59.680108292682924,,20.019999999999996,,132.825327560529
6,36,39988,,0.6259444493486911,,1.958478260869565,,1.65165,,1.0600551689546125,,2.185048532333333,,84.54738975609757,,20.019999999999996,,133.82001881906558
7,43,39995,,0.0,,3.32636652173913,,1.65165,,1.0600551689546125,,2.185048532333333,,84.54738975609757,,20.019999999999996,,146.35382236353848
8,50,40002,,0.0,,3.32636652173913,,1.65165,,1.0600551689546125,,2.185048532333333,,114.387443902439,,20.019999999999996,,147.54742452939212
9,57,40009,,0.0,,3.32636652173913,,1.769625,,1.1357733953085134,,2.3411234275,,114.387443902439,,20.019999999999996,,150.9045337088511
10,64,40016,,0.0,,3.32636652173913,,1.769625,,1.1357733953085134,,2.3411234275,,144.2279863414634,,20.019999999999996,,152.09815540641205
11,71,40023,,0.0,,3.32636652173913,,1.769625,,1.1357733953085134,,2.3411234275,,144.2279863414634,,20.019999999999996,,152.09815540641205
12,78,40030,,0.0,,3.32636652173913,,1.769625,,1.1357733953085134,,2.3411234275,,144.2279863414634,,20.019999999999996,,152.09815540641205
13,85,40037,,0.0,,3.32636652173913,,1.9819799999999999,,1.272066202745535,,2.6220582387999998,,174.06804048780486,,20.019999999999996,,159.33455409529176
14,92,40044,,1.961405583523585,,3.32636652173913,,5.03356854,,3.230624132906076,,6.659153907139066,,174.06804048780486,,20.019999999999996,,258.3315975926945
15,99,40051,,1.075822637384714,,4.974534782608695,,5.03356854,,3.230624132906076,,6.659153907139066,,174.06804048780486,,20.019999999999996,,272.61900245706823
16,106,40058,,1.075822637384714,,4.974534782608695,,5.03356854,,3.230624132906076,,6.659153907139066,,174.06804048780486,,20.019999999999996,,272.61900245706823
17,113,40065,,0.6556724926330643,,4.974534782608695,,5.719964249999999,,3.6711637873932683,,7.567220349021665,,174.06804048780486,,20.019999999999996,,289.5462210724898
18,120,40072,,0.6556724926330643,,4.974534782608695,,5.719964249999999,,3.6711637873932683,,7.567220349021665,,174.06804048780486,,20.019999999999996,,289.5462210724898
19,127,40079,,0.0,,4.974534782608695,,4.25425,,2.7304451321558196,,5.628155310555555,,174.06804048780486,,20.019999999999996,,243.77253063372945
20,134,40086,,0.0,,4.974534782608695,,4.25425,,2.7304451321558196,,5.628155310555555,,174.06804048780486,,20.019999999999996,,243.77253063372945
21,141,40093,,0.0,,4.974534782608695,,4.25425,,2.7304451321558196,,5.628155310555555,,174.06804048780486,,20.019999999999996,,243.77253063372945
22,148,40100,,0.0,,4.974534782608695,,4.25425,,2.7304451321558196,,5.628155310555555,,174.06804048780486,,20.019999999999996,,243.77253063372945
23,155,40107,,0.0,,4.974534782608695,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,270.67461766104344
24,162,40114,,0.0,,3.984415217391304,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,258.7931828784348
25,169,40121,,0.0,,3.984415217391304,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,258.7931828784348
26,176,40128,,0.0,,3.984415217391304,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,258.7931828784348
27,183,40135,,0.0,,3.984415217391304,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,258.7931828784348
28,190,40142,,0.0,,3.984415217391304,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,258.7931828784348
29,197,40149,,0.8446303193678548,,1.958478260869565,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,239.7186473802546
30,204,40156,,0.8446303193678548,,1.958478260869565,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,239.7186473802546
31,211,40163,,0.8446303193678548,,1.958478260869565,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,239.7186473802546
32,218,40170,,0.8446303193678548,,1.958478260869565,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,239.7186473802546
33,225,40177,,0.8446303193678548,,1.958478260869565,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,239.7186473802546
34,232,40184,,0.8446303193678548,,1.958478260869565,,5.199638888888888,,3.3372107170793353,,6.878856490679011,,174.06804048780486,,20.019999999999996,,239.7186473802546
